,comments,sentiments
259,Ck rout and resham chaudhary are the main threat to nepali corrupt politicians,1
260,He is one man army and hero of madhesh,1
261,0:50 Omg Scientists ko Job xorerw aayoMost Humble person ,1
262,hero of madesh️,1
263,Thanks for the video sir ,1
264,"It's not only about madhesh. It's about  People in rural hilly areas also. They haven't seen vehicle till now, they do not have quota as madhesh they don't have fertile land as madhesh, they don't have any facility like madhesh any but they never talked about division of Nepal. Why he want to divide the country. I don't like the idea of dividing the nation. Going to jail many time during protest, writing books, leaving lucrative job in America, not having even 1500 rupees to pay his admission doesn't make him great. He is not only one who have done struggle. If Nepal loses her madhesh fertile land then what will other Nepali will eat. If he is really fighting for equality he should fight for all poor of country not for the madhesh. Madhesh is the unseparable part of Nepal
. We all are Nepali we shouldn't entitle ourselves as madheshsi or pahadi. It is great to fight against the discrimination inequality and for honor of madhesh but Dividing madhesh..... it's just selfish, non ideal movement lead by a cruel and selfish person. So I don't like him.",1
265,The way you show just wow ,1
266,very very Thank you sir for  uploading such a great leaders stroy,1
267,"Damn his video is 
Best nepali YouTuber",1
268,Not every Madhesh people are discriminated. I have seen prosperous family from Madhesh living here so luxurious and respectfully. Only those who are poor and have unfair complexicity are being discriminated. This is the reality.,1
269,he is great man of nepal,1
270,Well done research nai babal..ck raut ek hisab le dherainai ramro manche ho,1
271,All tribes should respect and support each other,1
272,"ultimately in the end he left his agenda for his seat and u cant rebuke people which gonna impact the  peace in the country in the name of freedom of speech everything comes with a boundary , b/w many of our people think india is only bihar,sikkim,delhi ,mumbai,bengal, but we must think india is the largest democracy practicing country",1
273,Good analysis ,1
274,"A computer science PhD holder from Cambridge University. Could have easily resided in the US, worked for the US government or any prestigious company and earned thousands of pounds maybe a million. Yet he choose Nepal and to fight for the inequalities that his people were facing. So I would say he is a misunderstood hero. He has made mistakes in the past but he has love for his people.",1
275,Awesome ,1
276,Yes there is discrimination with madhesis ( terai people) especially in Kathmandu valley.,1
277,Beautiful show,1
278,Very impressive video solute you yuwa leader,1
279,Amazing! what a video good luck brother.your video content is too good,1
280,His low standard and tasteless comments on pahadi women shall forever remain unforgiveable.I hope he apologises for things he said in the past.It's also  interesting how you highlighted only the positive parts and omitted the negatives. This video should entice people with short term memory with general lack of social and political awareness.,1
281,Revealing and Informative.,1
282,"Being from a Pahade Community, Can I talk about the RACISM I faced during my stay in one of the biggest cities of Nepal in Terai? People with majority always look down upon minority ones. I along with my office colleagues faced an unspoken racism at our workplace just because the executive member was CALLED GHONGI during his college days. what about the racism we face once we are in madhesi majority place? you need to respect other to get respect.",1
283,Raytheon is not only a research institute its also a leading weapon designer and manufacturer of USA.,1
284,No doubt about racial discrimination faced by our Madhesi people. We (esp young generation) should end this in every aspect. One thing I could never understand about Madhesi leader is their preference for Hindi language. I don’t think people in Madhesh speak Hindi as their primary language. I myself worked in remote villages of Sarlahi and travelled few other nearby districts. I could never get things done speaking Hindi. Honestly local would not understand Hindi.,1
285,Wow to much deep study about ck raut... Gajab,1
286,"C K Raut isn't the best but is not also the worst, one thing I didn't like about him is he played a big role on trying to divide the nation rather than trying to fix the misunderstanding between pahadi and madeshi that's a red flag . Also if CK Raut had succeeded dividing the nation India will surely be involve into making it's new state with all the schemes it can do",1
287,nice video️,1
288,Jay Nepal,1
289,"Rather than looking to break the country he should focus on unite people and the country. Country is already facing so many crisis and talking about breaking the country would be disaster for everyone. And yes, there should be equal respect for everyone",1
290,"Divide and rule policy is now old trend,unite and rule is a new new trend.Madhes is our own land and madhesi is our own people..we should all unite for the upliftment of our nations.",1
291,Great video ️️,1
292,Again KP Oli at his best,1
293,Well explained bro,1
294,Agree or not discrimination tw xa !!,1
295,The actual solution is to seal the borders between Nepal and India!! We are all Nepali and everyone must have the same rights..,1
296,"The discrimination and effect of bluff politics is not only hilly region, it has harm in terai also. Youth does not seem future in nepal. Talent has no value. Minor n local community are still left. Women and children are just a tool till now. Poverty and injustice taking big shape than ever before. We have to be shameful being nepalese among other countries because of our leadership. With that logic, i support him as true nepali. It make sense to be separate himal  and madhesh from nepal.  Gd luck to ck raut. He has potential to break the taboo.",1
297,He is Best️i follow him️,1
298,"Yeah, there is quite a big problems regarding Madhesi people accused of being Indian and face major discrimination. But Madhesh has the majority of agricultural lands. So, if Madhesh became new country, then remaining Nepal would fall very soon.",1
299,He is my pulchowk campus colleague. He might have got racial abuse by city dwellers and Newars who say “marsya” to people from Terai and  “pakhe” to people from hills. Racial injustice is a fact of Nepali society. This must be corrected:,1
300,Darjeling Sikkim ko manxe chai nepali ani Terai ko madhesi lai indian dhoti vanne chalan ajai pani hateko xaina. We need to change this perception. Lets make united Nepal together,1
301,"I still dont understand the hate of people towards Dr.CK Raut. Maybe he hasnt done anything commendable but still thats no reason to hate hjim. Despite, he stands for equality. Imagine yourself as a Madhesi then you will understand the necessity of CK Raut.",1
302,Madhesi and Indian origin Nepali are definitely treated like second-class citizens.,1
303,"Good job, love from Chittagong, Bangladesh",1
304,"I read his book 9yrs ago, ""A Profile of Madhes"" then I became his Fan. His proof and evidences were so correct that Madhes was never part of Nepal. No Prithibi Narayan no Bhimsen Thapa rules any of major districts of Madhes. ",1
305,Make a video explaining dark/negative side of RONB.,1
306,He is just another puppet of Delhi nothing more than that.,1
307,"Wow! This is one biased take.. I used to respect you and your coverage before now.. You are putting a man whose main issue was secession of madesh from Nepal in a pedistal and worshipping him. Yes, The issue of identity of Madhesis should be solved but secession is not the solution. If you look at his  manifesto  from earlier days, the secession talk is his primary point, not a seconday point like you implied. He should never have been given any position of power. I really hope Nepal recovers form this mis step.",1
308,"What I like about this channel is how unbiased the presenter is. Not everyone covers the two sides of any topic.

All I have heard about Madeshi people from my parents is that they are traitors, disgusting, and not originally Nepali, and they always talk about their rights without doing their duties. I'll be honest, even I hated them. For years, I distanced myself from them. It was until I started fighting with one of them that I was suspended for a week from school and my teacher especially arranged my seating with that boy I fought. I finally talked to him, started with an apology then moved on to a random topic. He is and still is to this day my best friend. 

For me, racism and discrimination originate within your home because that is any child's first school. If you corrupt their young mind then that will be with them throughout their life. Nothing can convince them to change later in their lives. So, you should be careful about what you discuss in front of your children. If you want to burn the roots of racism, burn it within yourself.",1
309,While doing job at India with my madhesi friend  . He/ she identity him/her from utterpradesh .I really feel sad about that . Sad but truth,1
310,"Madesh province have struggler, very educated, intelligence and talented Politician but why madesh province can't develop much more than others province",1
311,"Some New Faces with new vision and Plans won in this Election. But one of them lost because he wanted to do it all solo.
The story of solo hero who is yet to born - Sagar Dhakal.
Please make a Video",1
312,"Video Dami xa
Suru nahudai vandiye️",1
313,"Since people from madhes have relatives in India a lot of Indians got illegal Nepalese citizenship due to this their population is increasing way faster which is not good for a small and poor country like Nepal.
Secondly their leaders and ministers are responsible for poor development of madesh since they are corrupted. Soon he will do the same thing and this will continue forever",1
314,Yes. There are differences & racism among Madhesis & Pahadi as all of us like to say. But I will never ever support someone who fought to separate precious Madhesi from our Country,1
315,nice research ,1
316,"Just because you play it with a soft piano background does not make someone who wishes to break our country into two pieces a hero. This is not to understate the discrimination faced by our Madhesi brothers and sisters, but his solutions were extreme and impractical. Smh.",1
317,"म नवलपरासी मा बस्छु, मेरो राजनीति मा खास चासो   राख्ने गर्छु तर कुनै पनि पार्टी को सपोर्टर होइन म | मैले सधै भोगेको कुरा चाहि सेम हो | मैले काठमाडौँ जादा वा अन्य पहाडी भेग तिर जादा उता का मान्छे ले मलाई नेपाली नै नभन्ने , भैया, धोति अनि इन्डियन भनेर बोलौंने गर्छन ...
This thing is very crucial for us. Hamro kunai soch chhaina ki madhesh ek desh hos vanera tai pani We are not getting that respect which we are factually deserve.  ",1
318,"First of all...no true 🇳🇵 Nepali will even think of breaking up his Country...Next..Madhesh has been part of Nepal for centuries...one of Nepal's original rulers were madhesis..Gopawansi and others..They ruled for nearly a century..Yes They have been discriminated against in the past and still are but many of their rights are being incorporated in the new Constitution....Just read the Constitution...Now, you have to make me clear What does Madhesh mean to you??..If you mean Madhesh as entire plains...then, there are not just Madhesis (Indian origin Nepalis) but Tharus, Muslims and various other ethnicities...It is not homogenous.....CK raut is a extremist and a separatist...also... reasons 2.

1) Independent Madhesh cannot survive economically
2) There will be no way Madhesh will remain independent...India will annex it..that's why India wants a single Madhesh autonomous state with right to secede...which is unacceptable to Nepalis..

Also...would like to point out there is huge discrimination within Madhesi community...from upper caste Madhesis to dalits and lower class Madhesis...This thing CK Raut doesn't talk about...He doesn't want independent Madhesh..He wants to annex Madhesh to India...",1
319,Based on real facts and Unbiased journalism. great,1
320,Waiting for the day for a madhesi to be a prime minister of Nepal. It's so true that madhesi are very discriminated....,1
321,Make a video on corruption in cricket and sports council...,1
322,Well CK Raut is legend for terai people No one did this much that he did for us he is our inspiration ,1
323,Thankyou so much !!,1
324,Well🇳🇵🇳🇵🇳🇵,1
325,He is totally a misrepresented & misinterpreted character who we are just getting to  understand. It's just goes to show how civil legitimate demands are thwarted by those in power & those who are victims are themselves victimized.  He truly deserved the historic win this parliamentary election.,1
326,The discrimination has now reached in blood..... It needs to be dilated now..... We are all Nepali....,1
327,Thankyou the nepali comment ,1
328,"police le garda ghaite vaako ho bro.
please search for making video",1
329,Appreciate ,1
330,Wow yeti details ma history khojne channel nepal ma kamai dekheko xu 10:16 keep it up brother ,1
331,Rabi Lamichane ra CK Raut ko call sunnus na. Rabi kati mahan ho tha hunxa ,1
332,Best one brw keep it up.,1
333,Great work,1
334,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
335,Can you make video on public transport service in kathmandu and its politics?,1
336,But one thing always goes around my head. Prov 2 maa kina hilly ra mountain region parena as each and every province has three regions in them. I think there is dark politics in it. I may be wrong though. Its just a question nothing else,1
337,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
338,Jai nepal bro very good video,1
339,the ray of hope ck raut,1
340,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
341,I still dont trust this guy. Talented but extremely dangerous guy.,1
342,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
343,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
344,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
345,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
346,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
347,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
348,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
349,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
350,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
351,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
352,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
353,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
354,hands off brother...,1
355,wow true leader yar,1
356,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",1
357,"Bro, awsome content",1
358,Nice explanation great job,1
359,Thank you so much for this information,1
360,Thank for information brother,1
361,"In the name of identity !!
We cannot allow to give identification to the Indian people",1
362,From today i don't believe this youtuber...,1
363,I'm proud to be madhesi,1
364,it seems he is a nice guy,1
365,Resham chaudhary ko pani video banaunu na sir,1
366,I support you all your video. I am from Burma I am Nepali origin.,1
367,️️️️great  reporting,1
368,"You know I am proud madheshi...
I can rise in my foot",1
369,"Really dissapointed with you on this one brother. Makes me question if this video was made in good faith. Such a rosy and positive framing of CK Raut makes ordinary Nepali feel as if he was done wrong by our governments, and it makes him to be an innocent victim in all this affair. You can not deny that fact that his movement was secessionist, and do you realize what laws around the world do to a leader of such seperatist movement? The most severe punishments are handed out to the guys like Mr CK Raut all over the world. 
Him being highly intelligent has no bearings in this discussion.  Ask yourself this question, does it matter if a gunman trying to shoot you in the head is a noble prize winner in physics? No, right? That gunman is still a gunman and that shot will still kill you, does not matter if it was triggered by the most intelligent person on earth, or by a chowk ko  Rame/Shyame.
Next, if you did not have an angle in making this content, you would have asked yourself this question, even when the charges were so severe, we are talking about a literal seperatist movement leader, why was he repeatedly let out of prison, no matter how many times he may get arrested? Who was that powerful entity that was throwing their weight behind him so that Nepali officials never dared to press any serious charges against him, or even when there were charges,  our judges would acquit him when what he was doing was clearly treason against the country? Why were these foreign NGOs so active to throw their weight behind him? Why would he address the public, not in their mother tongue like Maithili, Bhojpuri, etc. but in hindi? There are literally hundreds of questions you could have(and should have) asked yourself before making this content. If this was due to negligence, then that would be understandable, but if it was intentional, then I don't know how to feel about this/you as a content creater.
Now, me saying all this should not imply that I am in any way against Madeshi Nepali people, or their cause. I would always support their fight for recognition, better opportunities, and dignity among other things. This CK Raut guy is clever. He knows that there is a great resentment in Madhesi Nepali people against the establishment in Kathmandu, he uses that discontentment to further his own notorious aims. He does not have the best interest of ordinary Madhesi Nepali folks in mind, he is just another foreign puppet who would gladly burn his own country and his people if that means he comes out on top in the end. Sadly, he and his backers behind the scene, seem to have succeeded in fooling the general populace.",1
370,Thank you ,1
371,"Selfless man  A real life super hero ck raut salaute 
Sacrifice those opportunity hats off",1
372,His way was wrong but the intension was good,1
373,wel done boys ...,1
374,So informational. Lovely creation the NEPALI Comment Team,1
375,Backoff modi,1
376,Dhurv Rathi of Nepal. Very nice content. I am surprise such contents are made in Nepal. Blue Ocean strategy on way,1
377,"I really respect this guy , situation testai thiyo ra waha leh gareko Kai galti thena ra xaina ahile j gardai xan tyo ni thik xa .I like this guy .",1
378,filim ko story jasto xata,1
379,Very good speech sir thhanks,1
380,"Hejo samma yo channel ramro lagthyo aja ayera thik lagna chodyo ck raut ko image clean garna banako jasto matra lagyo video , did ck raut sponsored this video??? Time to unsub",1
381,Ck rout is great️,1
382,Nice ,1
383,"Nepal is anti-Madhesh & anti-Madheshi... so there's no question of being anti- national here. If you don't recognize our full rights and representation in this country, then you people have no moral authority to preach us on the nationalism.
Yes, I am telling... We're not nationalist & we'll never be. The country that does not give full rights and representation in every sector for certain class of prople, then that is discrimination. So, you all should not hope that we'll be nationalist; and we're not hoping anything from this country. As simple as that!",1
384,Very good video.,1
385,your every word is true .,1
386,Kati paisa payo dipesh bro yo video ko lagi,1
387,"तपाईंको बिचार सबैको बिचार हुनुपर्छ, आफुआफै भित्रको वा साम्प्रदायिक विभेदले देश विखण्डन हुने खतरा अवश्य हुन्छ, ️ देशले मुल्य चुकाउनु पर्ने क्रियाकलाप बाट सधै सतर्क र टाढा रहाैं,,,,",1
388,Good leader  ,1
389,Backoff bihari,1
390,Please make a video on caste based discrimination in Nepal,1
391,Backoff bihari,1
392,Born from the hatred to love his ones.,1
393,"the problem is real especially if you are in kathmandu 
I do have a lots of story but ......",1
394,Desh Tukraune Yojana sahi thyo wa thiyena re ???? sidhai khalat bhanna kina nasakeko ? Desh tukranue yojana kaile sahi hunxa ???,1
395,Amazing content,1
396,"HE IS Real hero of madhesh 
Senior Scientist Dr Ck Raut",1
397,We still can't believe in him! Let's hope he's not an American agent,1
398,Truth ,1
399,hello brother plz if possible than make one video for us how to christians come in nepal  ️️🇳🇵 thank you,1
400,Backoffmodi,1
401,"I'm surprised, misconception about Madhesi is changing now.",1
402,Muzi khatay,1
403,CK rout is a good men ! i Like ,1
404,Nice video editing keep it up,1
405,"O bhai,
Kura ramrari bujhera bolda ramro hunchha.
Discrimination le garda desh tukrauchha
ki
samaanta ko lagi prayash garchha?",1
406,khate dhoti,1
407,Good interpretation...,1
408,what a nice videonepali should learn something from this video and shld change their poor mentality about their nepalipan,1
409,"Emotional nahu mula nepali ho yo madhise haru jati nai ma nepali ho vanxa ni tyasto kehi haina 100 ma 10% hola nepali pan dekhaune natra 80% sab dhoti jastai vayer baseko xa jastai almost madhise haru le nepali songs, films kehi sundaina herdaina YouTube herxa sab hindi natra bhojpuri matra herxa news hindi nai herxa ani mg yasto haru lai nepal ko barema ya India ko barema thaha hunxa? Madhise haru lai nepal ko vanda India ko barema thaha hunxa research garer her maile hawa boleko vane.",1
410,𝙲𝚔 𝚂𝚒𝚛   ,1
411,Machiknay khatay,1
412,Great!!!,1
413,You have done a very surfacial research on him.. I live in terai and I don't see any discrimination...you know madeshis themselves are racist and have a very strong racial hierarchy. They discriminate pahadis more and inside heart they really feel closer to people across the border than the natives castes and people of Nepal...so yes the Inner thought is represented by ck raut so he is very popular... They do want to leave Nepal and build a separate state and I think Nepal government should allow them to leave and not be an obstacle to their agenda...otherwise whole life they will only fight for representation as if people from terai especially saptari siraha and birgunj are not in high position in Nepali companies and government. We can never please them and they will always make issue of representation,1
414,Bihari,1
415,,1
416,Story inspirational xa Tara Mahesh lai xutaei country banau nu chai good idea hoina baru greater Nepal banau ,1
417,Bihari,1
418,Actually he is doing goodhe is fight for his people,1
419,Biharilal,1
420,Ck raut sir is my inspiration,1
421,Lado kha,1
422,Dr.ck raut ,1
423,This is today's reality.,1
424,"Dhoti haru hindi bolxa , india gaye ta vaigyo ni",1
425,one of my fav. youtuber and video from today onward,1
426,thankyou for changing my view towards him,1
427,"""Those who don't remembers the history won't have any future""
We can see that due to the societal chaos and discrimination pakistan departed from the India and the Bangladesh from Pakistan... Sometimes it's better to learn from others mistakes. So we must consider the reason behind the departion of our neighbouring countries.. 
And if the people of terai want they can be separated from Nepal and neighbor country India would help coz according to UNO if a particular region of country wants the freedom from their own nation due to such chaos they the neighbor nation might help themm 

That is what happened in Ukraine in 2014 when Russia declared its two states as two different countries. 
Once terai departs from nepal then there won't be any nation named  'NEPAL' in the world..",1
428,nice content dai,1
429,best youtube channel of nepal i love this channel,1
430,Very good nice presentation,1
431,Thank you Dipesh.,1
432,Good ,1
433,𝙾𝚗𝚕𝚢 𝚏𝚛𝚎𝚎 𝚖𝚊𝚍𝚎𝚜𝚑  𝚌𝚔 𝚜𝚒𝚛 ,1
434,Yes we all nepali are equal the view from us should be changed .,1
435,"Your point of view is respectable .
Madhesi lai nepali banna bhagwan hunu parney ta hoina hola .
I mean to say about Lord Gautam Buddha ",1
436, I am also nepali but I support most of the agenda of ck raut,1
437,Very good informative,1
438,Best video on The Nepali Comment channel. Love you CK Raut,1
439,Dr Saab aba social issue lai jati sakdo chado solve garera Hajur ko technical ability and experience le Nepal change garnu paryo,1
440,Jay Madhesh Jay Nepal 🇳🇵🇳🇵🇳🇵,1
441,"People hated Ck raut but we all so called privileged ""pahadiya"" know how madhesi are treated all over nepal and esp in Kathmandu",1
442,Nice presentation,1
443,️️️,1
444,Yesri research video banaunu Daiii channel dheraii agadi badhnexa... Best of luck,1
445,Wow ️️️️,1
446,Ck raut .a true nepali madhesi leader .,1
447,One of the best video of the nepali comment,1
448,Great leader,1
449,,1
450,Hait kada yar so inspirational yrr,1
451,Border ma indian army lakhetni sabai madeshi daju vai tw hun ️🇳🇵,1
452,awesome sir,1
453,we all are nepalese,1
454,I repeat kahile ni hudaina:  those who have power always want to rule.,1
455,Ck raut is a great person.,1
456,Interesting Facts !,1
457,He is great person,1
458,"Thanku sir,,,love u",1
459,wow the much needed one,1
460,Bro he is legend,1
461,Absolutely right,1
462,That's the time of CK.RAUT,1
463,️️,1
464,love you ब्रो️️🇳🇵🇳🇵,1
465,Antim sabda le Mann xoyo.. keep up the good work,1
466,Regular viewr Brother  ,1
467,️,1
468,"Hope Dr. CK rout 
Will not become blind by the power",1
469,"very interesting, ck is hiro of madhesh.",1
470,️,1
471,Tarai ko manche haru ley dherai nai maya garxan aafno desh nepal lai ️maile hamro class ma dekhya ko chu tyo maya ️,1
472,️️,1
473,After this video I changed my perception to CK raut,1
474,"Daju please
One video about Nepal ma bhayeko Rice mill kand.
Lots of love from Arghakhanchi ",1
475,Good work,1
476,Sir Global Oriens Nepal ko baarema video banaununa. Plz,1
477,he is a national hero,1
478,तपाईंको विश्लेषण एकदमै सहि लाग्यो,1
479,Being Nepali n love towards my country Nepal 🇳🇵 what if he make separate Terai thn its like India n Pakistan ,1
480,"Dai mero dristikon toward ck raut changed after this sai hooo,,, Kuea bujna pako ma khuc lagyo thankyou ️️",1
481,100%True,1
482,️,1
483,,1
484,"You have a very real & a valid conclusion.
WE ARE ALL NEPALESE.",1
485,madhesh lai Arko desh banauna parxa kina Ki Kathmandu ma basne hamro daju Bhai ani Gali garne lai sajilo hunxa,1
486,Bro ko channel babbal xa. Topics and tyo topics lai express garne tarika jhan dammi.,1
487,क्रान्तिकारी️,1
488,Good person,1
489,Dhurmus suntali cricket stadium ko topic ma pani banaunu na bro ! what actually happened  ?? Humble request !,1
490,proud ck raut g,1
491,Still there is much discrimination in many parts of the country including kathmandu,1
492,Conflict is necessary for change.,1
493,amazing,1
494,Now I know who is CK raut,1
495,thanks for this video balla CK le ni Nepal ra terai ma kei garxan hai vanne hope lagyo,1
496,Thank you,1
497,pls make detailed video on netra bikram chand 'biplab',1
498,Informative video,1
499,"हो। हाम्रो सोच साच्चै नै तुच्छ नै हो। मधेसी नागरिक जो भारतीय SSB को थिचोमिचो र अतिक्रमण विरुद्ध जंगे पिलर जसरी खडा थियो र खडा छ, ती हाम्रा लागी पराई भए , उता पारी पट्टिका भए र जो दार्जिलिंग सिक्किमका गोरा  छालाका भारतीय हाम्रा लागी प्यारा र आफ्ना भए।  अब पनि यो विभेद रहिराखे , आफ्नै देशमा पराई हुनु परे, यहा अनागरिकको अवश्य ताती बढ्नेछ। डा. सि के राउत ले जुन माग उठाउनु भयो, त्यो हामी सबै नेपालीको लागी, अब त एक नजरमा नै आफ्नो ठानीदेउ भन्ने भावनाको खोजी हो। अब चाहि देशले पनि राहतको सास फेर्ला र हामी जनताहरुले पनि आफुमा रहेका कमजोरीहरूको र गलतीहरुको महसुस गरौला। डा. सि के राउत सरले छिट्टै नै कुनै मन्रालय सम्हालेको देख्न पाईयोस।",1
500,brother dark reality of 1xbet vs nepalese youtuber bare video banaunu paryo,1
501,He should remember he got opportunity in Nepal.,1
502,"Bro really appreciate to your research
Mo Darjeeling ko lai ta kasto vayo vaney pachi madeshi haru lai kasto vayo hola yarr",1
503,"Overpopulation ko solution murder ho vannu raa 

Ck raut ko magg sai theo vannu yeutai ho 


Yes descrimination xaa its fault of each and every one of us 
But k sabbai pahadi lea madheasi lai hate garxan raa ?? 
K madesh lai aalag desh banaunu parxa raa ?? 

Yes madheasi pahadi raa himali sabai lai yeakai jastai feel garauna sarkar lea pahal garanu parxa 

I love my madhesi brother's ",1
504,Next video on Nepal FATF grey list..... I thik we all should knw hw our politicians(so called ) is ignoring such serious matter.,1
505,Raise for madhesh ..love for madhesh and love for nepal ️,1
506,Impartial video on gaur massacre ,1
507,Thank you,1
508,You should make a video on Resham Chaudhary. He was a great politician .,1
509,"May be people’s were fed up of what’s happening on Terai and country.
And people were educated enough and demanded for a change  and that’s what happened in all over country.
Education matters",1
510,12:16 Damm! Didn't knew this truck event was related to the protest shown in this video.,1
511,PLEASE MAKE VIDEO  ABOUT RABI LAMICHHANE ️,1
512,In 2015 my mom is police and ck raut ko aandolan thyo mah teti bela 3 mah pardthye 6 month school xuti vah thyo beacause of ck raut aandolan,1
513,Dr. CK Raut i hope you are different person from other politicien Jay NEPAL,1
514,"Love you so much from madesh....,",1
515,Thanks for supporting madeshi,1
516,Love you broo,1
517,nepali lee Darjeeling sikkim ko neplai lai chincha tara madesh ko nepali lai chindena.. ani vivhed na vayee k huncha ta hope ck raut solve this issue,1
518,Just wowww,1
519,Make a video on nepal going in fatf list.,1
520,️️,1
521,"Props to KP Sharma Oli for bringing this extremist to main stream politics. Once you get into mainstream politics, it is hard to leave everything and restart the revolution. Thulo durghatana avoid gareko cha desh le.

Aba madhesi le bikash dekhna paos, sukhi rahana paos.",1
522,अहिले सम्म हेरेको मध्य धेरै राम्रो लाग्यो,1
523,CK Raut is true hero,1
524,Informative,1
525,"Good vai, ahile ka bhura bhuri lai Nepal vitra madhesh, pahad ra himal cha vanera samjhaideko ma. Jun kura haru ka karaan medhesh ka janta haru le discrimination vogi raheka xan, tyo ta vastav ma uni haru ko pahichhan ho. Jaat, bhasa, pahiran, ra culture ta usko ra deshko pahicchan ho, chahe tyo madesh, pahad wa himal kina nahoss. Ra hamle yesma garva garnnu parcha. But, aru discrimination jastai sanoo jaaat, dhani garib ta jhan nepal vari cha, sayaad bishwa ma pani hola. Developed country haru ma jaat, vasaa ra pahiran lai samrakshan garxan. Mustang ma Nepali chamal vanda Chinese rice badi chalcha, kina ki Nepal sarkar presence (upasthiti) chadai chadaina vanda pani hunxa. Yo pani euta discrimination ho. Yaha madeshi pahadi bata, pahadi madeshi bata, jantaharu leaders bata discriminate vaako cha.  Paper ma hoina, bebaar (behaviour) ma utarnu paryo, janta ra neta le!......Jaat (Cast) euta surname ho, usko pahicchan karma ra bichar baata hunxa. Ghar baliyoo huna, pariwarka sabai sadsya baliyo huna parxa (Sikxya, swasthya, rojgaar). Discrimination garnne sanstha, manxe ra sarkar lai kanun bamojim karbahi hoos. Aba hamile kharab neta haru lai vote ra saath diyera, asal neta ra desh lai discrimination nagarau. Jay Nepal...",1
526,"sahi kuro, dhoti dhoti matra sunchu dherai jasto manchey haru ko mukh bata Nepali daju bhai haru sabai eak saman hun",1
527,एउटा भिडियो पंचायत व्यवस्थाको उदय र पतन बारे पनि,1
528,Dai please make new video about Resham Chaudhary from tikapur. He was in a jail for long time because of tharu andolan . Please please please. Let us know what actually happened in that chaos .,1
529,ck raut should lead in technical and it ministry of nepal.,1
530,Ho madheshi nagarik pani bafadar Nepali hun .we are equal  that should be understood,1
531,loveuuusir,1
532,The  evil root cause of these kind of situation is open boarder and those useless treaties done by our past corrupt leaders jaba samma neta haru sudridainan galli galli maa Ck Raut janmincha aba,1
533,️️,1
534,This is true.,1
535,These type of people are those people who try to destroy the peace and harmony of nepal,1
536,Oli ko sabai Banda ramro kaam CK raut lai main stream politics ma leunu ho . Yesko Lagi oli lai salute mannai parxa mind play.,1
537,You are Dhruv Rathee of Nepal bro,1
538,No lie as terai brothers and sisters are treated like second citizen in Kathmandu and many other places,1
539,discrimination .. u wont understand it unless you are the one discriminated .  I knew they were discriminated since i was a child but i didnt knew it was this extreme .  The decision of making madeshi independent is kinda shit . it has too many problems and well nepal will face serious problem without them . I dont believe our government which has old geezer's everywhere to solve the problem . Just teach our younger ones not to discriminate .,1
540,He is Great leader  Tiger  Is Roaring  Dr CK Raut. Next Five Years Madhesh Politics Will be Changed . Jai Nepal 🇳🇵 Jai Madhesh Jai Janmat Party,1
541,"Divide and Rule ko concept बाट  हामीलाई अन्धो बनाइयो र हाम्रा कथित नेताले उनिहरुले चाहेको कुरामा विश्वास गर्न बाध्य बनाए । Divide and Rule भन्ने कुरा नेपालमा धेरैजसो राजनीतिज्ञले सानो सम्प्रदायमा पनि  गरिरहेका छन्, उनीहरूले जानीजानी दुई फरक समुदायबीच द्वन्द्व सृजना गर्छन र अधिकार प्राप्तिका लागि उक्साउने गर्छन् र त्यही द्वन्द्वबाट उत्पन्न राजनीतिमा बाचिरहेकाछन  ।",1
542,Nirmala panta ko case baare yeuta video banaaunu paryo !!!,1
543,Ck raut is a real tiger ,1
544,Hami sabai nepali,1
545,Appreciated/,1
