,comments,sentiments
215,"School Choice Programs ( Privatization of Education ) On Average did Improve condition of education in every country that program was implemented 

Literature review on USA 
A Review of the Empirical Research on Private School Choice

Parents in the United States have had the legal right to choose the school their child attends for a long time. Traditionally, parental school choice took the form of families moving to a neighborhood with good public schools or self-financing private schooling. Contemporary education policies allow parents in many areas to choose from among public schools in neighboring districts, public magnet schools, public charter schools, private schools through the use of a voucher or tax-credit scholarship, virtual schools, or even homeschooling. The newest form of school choice is education savings accounts (ESAs), which make a portion of the funds that a state spends on children in public schools available to their parents in spending accounts that they can use to customize their children's education. Opponents claim that expanding private school choice yields no additional benefits to participants and generates significant harms to the students “left behind” in traditional public schools. A review of the empirical research on private school choice finds evidence that private school choice delivers some benefits to participating students—particularly in the area of educational attainment—and tends to help, albeit to a limited degree, the achievement of students who remain in public schools.

Meta analysis On USA 

A Meta-Analysis of the Literature on the Effect
of Charter Schools on Student Achievement

A meta-analysis is performed of the literature on charter schools and achievement, with a focus
on lottery-based studies and rigorous value-added studies. Overall, for the limited set of charter
schools, locations, and years that have been studied to date, charter schools are producing higher
achievement gains in math relative to traditional public schools in most grade groupings. No
significant differences emerge for reading achievement. However for both math and reading, the
bulk of estimates are positive. For math, middle school studies tend to produce higher effect
sizes than other grade groupings. For math, studies that use lotteries or propensity score
matching tend to find higher effects than other methods. There is not a statistically significant
link between the years covered by a study and the estimated effect size, but for both math and
reading the trend is positive. A tiny but growing literature on nonachievement outcomes suggests
positive influences of charter schools on educational attainment and behavioral outcomes. 


Chile 

The quality gap in Chile’s
education system

Meta analysis 
Abstract: 
The quality gap in education between Chilean schools with
different administrative structures (especially in the case of municipal
schools and private subsidized schools) has long been a subject of
analysis and discussion within the wider debate surrounding the relative
efficiency and role of public education. Unconditioned differences in
the results of standardized tests that point to higher levels of quality in
private schools diminish when sociodemographic factors are controlled
for, but the question as to what control variables should be used and
which methodology is the most appropriate, as well as the extent of the
reduction, all continue to be a subject of debate. Here we undertake
a meta-analysis of 17 of the main studies that have been done on the
subject. The analysis shows how sensitive the results are to the controls
and estimation methods that are used. In the aggregate, private subsidized
schools score approximately four points higher than municipal schools do.
This is a statistically significant and educationally relevant differential


India 

Meta-Study of Literature on
Budget Private Schools in
India

Conclusion
The role of private schools in India’s education sector has been mostly undermined because of
the large number of unrecognised schools which continue to cater to low-income communities
in the absence of credible state-run schools in different parts of the country. The learning
outcomes of students from private schools, according to different studies, are either at par or
better than the learning outcomes of students from government schools. The major takeaways
from review of existing literature on BPS are:

Data used for education planning suffers from the gap of exaggeration of government
school enrollment and underreporting of unrecognized private school enrollment
(based on incompatibility of NSSO data and government-published education data.
o 95% of increase in enrollment in primary schools was absorbed by private schools, but
half of them are unrecognized and therefore not part of the reported statistics.
o There are supply side constraints in education, in terms of quality of government-run
schools and access to these schools which has led to an increased private school
enrollment despite regulation that is not favourable for investing in education.
o Regulations for private schools on paper are not consistent with market principles but
demand from parents has resulted in extra-legal regulations in practice which lack
stability but somehow continue to provide outcomes at par with, if not better than,
government schools.
o Study of 918 schools in the slums of Hyderabad reports mean test scores for
mathematics was 22% more and 23% more for students in recognized and
Meta-Study on BPS Literature | Centre for Civil Society | www.ccs.in Page 22
unrecognized private schools compared to government schools, achieved at between
half and quarter of teacher salary paid at government schools.
o Lower teacher salaries, lower PTR and less multi-grade teaching in BPS but BPS achieve
better learning outcomes than government schools or at par with them at 1/3rd of the
spending involved.
o Starting English instruction earlier and more active teachers are primary reasons for
parental choice veering towards private schools.
o BPS teachers are 2 to 8 % less likely to be absent and 6 to 9% more likely to be engaged
in teaching compared to government schools.
o While overall gains for children in private schools are modest (1/4th to 1/3rd SD), the
gains for students from lower economic strata are higher than those for students from
upper income groups.
o Different studies conclude that parents make decisions based on what little information
they do have about local schools but there is clear information assymmetry which
necessitates a scientific rating system for schools that all parents can have access to.
o Hostility in policy circles towards private education in general, because it is thought to
undermine the effectiveness of the state but Section 12 of the Right to Education Act of
2009 (RTE) illustrates that the state has started ceding the importance of private schools
in the education ecosystem.
o School choice program in AP show no significant difference in test scores of lottery
winners in Telugu and Math. But private schools spent 40% less instructional time on
Telugu and 32% less in Math resulting in higher average test scores across all subjects
for lottery winners. (0.13 sig higher)
o The issues raised about the viability of budget private schools as a major part of the
education sector are mostly related to equity and partly to the pedagogy employed.
Considering that these budget private schools are still inaccessible to the poorest of the
poor, the equity argument does hold some credibility. However, this would be true only
in a scenario where no government-run schools exist. Thus, like some papers suggest, it
may not be in our best interest to pick one or the other at the moment and instead, we
should be looking at a system where both co-exist and compete.
Meta-Study on BPS Literature | Centre for Civil Society | www.ccs.in Page 23
o It is important not to restrict the freedom of choice for those who can afford to pay for
their children’s education while making sure that even the children whose parents
cannot afford to pay, have access to some form of education.
o This model needs to be urgently considered primarily because of the costs involved. The
monthly fee charged by these budget private schools are much less than the per-child
expenditure per month incurred by the government and they deliver the same or better
learning outcomes.
o Therefore, if more of the government funding can be directed towards the poorest of
the poor who cannot access these private schools, it would be a much more efficient
financial model which subsidises only the people in desperate need of it and at the
same time provides more choice in terms of schooling for parents.
o Thus, the role of BPS in education needs to be understood and what they have to offer
should be harnessed for the sake of all the millions of out-of-school children that the
government school system is still not able to cover if the goal of Education for All is to
be achieved.",1
216,Mayor Balen shah should take action... and upgrade  public/government school,1
217,Nice video. Education must be free.,1
218,I paid around 550 per month for my +2 science and engg 33000 per semester but now my niece playground fee is 7000 per month...which is low as compared to other kindergarden. Education became the best white colar  business in Nepal..thuka sarkar,1
219,Currently in private school the way they force you to score marks and humiliate you and we are also forced to stay in hostel. So yep private schools are not worth it and don't even let me get started about the fees of extra classes,1
220,"Nepal is manufacturing workforce, not for the country but for other countries. Private ma jane Australia, UK, USA lai. Government ma jane Dubai, Qatar, Malaysia lai.
Congratulations Nepal Government you've just lost a whole generation of people to foreign countries.",1
221,"I feel like there’s not enough budget funded for education by the government in yearly budget which should go to pubic (government) schools. Inspite of that it doesn’t go to right places and matter of fact most of it ends up it someone’s pocket.
School categories and the maximum fees they can charge in total including books and uniforms for extra activities should be strictly regulated for private schools. 
And lastly, there’s has be the right and competent person at the right spot to do this job.",1
222,Teach for Nepal is the great initiative.,1
223,Great effort to expose the harsh reality of many families in our country..It has been a dangerous vicious cycle which shows no signs of improvement unless strict laws are made and implemented regarding the tution and other fees charged by private schools and colleges in NEPAL !!!,1
224,Good research and Amazing content,1
225,Spitting faxx️,1
226,..,1
227,"Education and health, the most basic rights, which should have been free for everyone are the most profitable business in Nepal. Name me one big industrial group of Nepal which hasnt invested in these two domains in Nepal at present. Government schools lai ramro banauna nasakiyesamma yo estai ho sadhai",1
228,"I wish the last quarter of the video spanned the major portion instead of spending half of the time blame shifting on naive parents who most likely themselves attended a ""D"" grade school and simply want to replenish their kids lives with what they couldn't have. When a cartel as you call it, makes itself so alluring in the absence of a bold monitoring and regulating government body, you don't guilt consumers for being tempted.",1
229,Great work The Nepali Comment team.,1
230,"If private SCHOOLS dont have the INCENTIVE of PROFIT, they would shut down.
Just like how YOU WOULD SHUT DOWN your youtube business if you didnt have sponsors giving you a PROFIT INCENTIVE.
I challenge you to show ANY BUSINESS in ANY INDUSTRY that has provided a better and cheaper service or product by a non profit organisation rather than a for profit organisation (sustainably).
        CHEAP today, NON tomorrow.
If you think non profit schools would be so much better than why not let non profit schools compete with for profit schools and let the customers decide??",1
231,"Just remembered, my college demanding us 1 lakh for class 12ko fee in 2021. When we asked why is it so expensive, they said extra curricular, and infrastructures fee, Even though in that year we had online studies. We had raised the voice that even if there werent any sort of  lockdown, this college's education donot match 1 lakh fee in any scale. But yk they just sussed us saying  "" THAT'S NOT THE WAY TO TALK TO ELDERS ""and asked us to bring parents. And our parents, jasto j vayeni teacher ra managementko agadi huss vanerai ghar farkine ho. My first ever frustation with this country's systems.",1
232,"in india, 95% of the students who gradauted were found to be inelligble for the job for the related posts,  Nepal ma pani tesko study huna jaroori cha, ke private school haru le scahkai ellible man power tayar garna sakcham cha?",1
233,I don't subscribe to anyone i have subscribed only 5 6 channels yours is one of them and i  have been watching your content for past few months and i m really impressed. Hope you continue to do your works,1
234,Next on CTEVT ,1
235,"Not only schools, educational institutes haru ko ni same case xa. Education should be free but its now a business",1
236,"Coaching institution scams are on another level.
NAME, PEA and many more",1
237,"Great content
Keep it up",1
238,Most important content on this situation,1
239,Please! Don't forgot to mention SAMATA SCHOOL .,1
240,I think nowadays the private school going the trend for the business purposes still most of school focusing on the money not not students future,1
241,Hat's off for you ️,1
242,paid 10k for my sister character certificate today ,1
243,Thank you ,1
244,"Biratnagar is Growing up in Government Schools but Due to limited seats many are Force to Study In Private, They Are Easily accessible. But Government Schools should not go Competition to Private But They Should Show 100% of Their Delivery as They aren't Showing...... Government should Regulate The Private School According to their Guidelines and Parents should Be Aware about Actual Fee Structure ... Private Should take a bit more than Government Schools but they shouldn't take according to loot in Structure...",1
245,You just gained a subscriber.,1
246,Amazing Video mate keep it up,1
247,This is our sad reality society...,1
248,"Bro, tmro content haru dherai ramro lagna thaleko cha. Keep up good works",1
249,"Good research bro, government school lai hamle affaii underestimate gari rakhya chau. Kina baliyo banauna sakinna? Government school bata padeko students aile private vanda dheraii gyan vayeka hunchan jasto lagcha aile ko scenario ma. Corrupt government work downfall of everything.",1
250,Thanks for your comment ,1
251,Dai please  make vedio on dark side of private colleges,1
252,"I'm running medium sized private school in one of the hilly town of Nepal. I can freely say that if government brings proper reforms in education sector, free up govt. school/colleges from politics and all, my school will be bound to collapse within 1-2 years. But, the way government is running the education sector of the country, its easy for us to earn profit from school and colleges as the public don't have any option for their childrens. Govt school colleges have 10X more budget than us, pays good to teachers than us but they can't deliver like us, all because govt have no any policies in reforming education in govt schools.",1
253,Yes. Book and uniform are monopolized by school.,1
254,Great content sir....,1
255,"Loved it, aba next video chi political activities in governmental collages banaunu na please",1
256,Please make a content about boarding school teachers they have lots of problems,1
257,That's why there are new Private School are opening by collaborating by many  Businessmans.,1
258,Thank you I future I believe education is free ,1
259,Well explained.,1
260,The video is awesome.Keep going on bro..,1
261,So how do you counteract this issue?,1
262,Private schools are doing bussiness in the name of education .,1
263,"And still some people ask "" why do you want to study abroad?""",1
264,Thank you a lot ️,1
265,Aaja ko episode Ekdam Ramro xa ️,1
266,And brother you also need to come and check the Peace land English secondary school's details and the fee of it,1
267,Does private college also functions as schools?,1
268,"We own a private school
and we’re best in our district",1
269,Keep it up!!,1
270,Awesome video. :),1
271,Thankyou for the informative video,1
272,Has anyone looked into the cost of montessori schools?,1
273,I am from dang. I study on class 9 my monthly fee is Rs 3500 + Rs300 computer fee + Rs300 exam fee. I am from village Rs 900 was our monthly    transportation fee + Rs 300 for fingerprint attendence +3500 tition fee .,1
274,"Nice , I got shocked that monthly fee 26000 . Oh my god how people can afford .",1
275,"National hero haru ko biography video poni lyauna paryo sir with English subtitles 
1.Gautam Buddha
2.Kulman Ghising
3Ramesh Kharel
4.Dr.Sandukh Ruit
......",1
276,"After +2 we all give exams to study in government colleges of TU (Pulchowk Campus/Teaching Hospital/and other TU colleges) ,But +2 vanda tala ko eductation ma tyo kina vairako chaina ,
Butwal ma Kalika Mavi Jun Government School ho tyah pailai seat full hucha kina ki bachha ni naam nikalera padeko huncha ani parents proud ni huchan
(will love to hear bout kalika Ma Vi from u in future)",1
277,Great research,1
278,Please make video on direct selling business in Nepal especially on Global Oriens Nepal,1
279,Well researched.... content,1
280,"Its not only in school!
Moile padeko collage ma sabai badge ko uniform different cha so that students don't use old dress from their friends...",1
281,"किताब पब्लिकेसनहरुको दादागिरी। They are playing on future of our students. Money is something but ain't everything. The great Ramajun was not influenced by Western education, mind it.  Good video",1
282,Brother big fan of your content.. i was just wondering what you use for video editing,1
283,this guy is risking his life for us,1
284,Very good research,1
285,"Great topic selection 
Creater lai Salam xa
Editing in wow",1
286,Ekdumai ramro bhairako thyo..ali data haru figurative way ma rakhnu paryo sir ..effort ekdum improve bhairako cha.. research ali garnu paryo sir.. I know how hard it is to get data in nepal..but try harder..your potential to grow is unlimited.,1
287,Waiting for Next video ,1
288,The first private school that i have passed see️ AVM,1
289,Congratulations on sponsorship,1
290,Ma Nawalparasi jilla ko sunwal ma basxu ra malai chai sunwal ma government school much better than private school jasto lagxa . Here government school are providing everything that helps students in cheaper cost. Still government school aren't giving some extra like dance class and shit . But they aren't back anymore they are competitive. Ma pani government school ma 9 dekhi 12th samma padeko nursery dekhi 8 samma private ma nai padeko . Government school ko barema manxe harule ajai pani negative view dinxa but they are wrong. They need to change their mind and should try once.,1
291,this is nepal what do you expect .....    but salute to guys like you who are wishing for something where there is nothing ........,1
292,dai tapai ko ra mero soch aaudai hahahah aaja bhanda 2 weeks aagi maila dark side of private school ko barema ma lakhera yt channel kholna  lathe haha that’s amazing yr dai,1
293,5:45 congratulations for sponsorship ,1
294,"Great explanation with statistics .  
तर माओवादी आक्रमण ‘जनयुद्ध’ चाहिँ थिएन ल, ‘सशस्त्र युद्ध’ सम्म भन्न सकिन्छ बरु। अनि समता स्कूलको उदाहरण दिएको भए अझ राम्रो हुन्थ्यो राम्रो शिक्षा ठूला भवन र महङ्गो शुल्कले दिने होइन भन्नेमा। अनि सरकारी(सामुदायिक) स्कूल पनि १% को चाहिँ गुणस्तर निजीका भन्दा उदाहरणीय छन् नाम लिन सकिने।
जे होस् कार्टेलिङ् निकै खतरनाक छ। उपभोक्ता मारमा, ब्यापारी मालामाल।अन्य उद्योग, ब्यवसाय पनि यस्तै कार्टेलिङ गर्न थालेका छन्। सामानको MRP बढाएर राख्ने, खुद्रा ब्यापारीलाई पनि नाफा बढि राखिदिने अनि बिक्री गर्ने। विज्ञापन पनि कमै गरे पुग्ने नयाँ फण्डा। नयाँ उद्योग त यसो नगरी चल्नै नसक्ने पनि हुन्छ अनि जुन हदसम्म पनि गिर्छन्।",1
295,Desh ko ekdam gambir topic ma video banai dinu vayeko ma dhanyabad,1
296,"This video should be recommended to all of those middle class parents 
Who even doesn’t listen to their child suggestion and go through this and blame child for their unsuccess in study as they look like investment in child for profit gaining process
These activities directly leads to the sucidie at the end 
So middle class family sucks",1
297,In 2011 my class 11fees was 1200 now in same clz same course they are charging 7000 per month,1
298,Needed video if this corrupted government can’t do anything than we should unite ani haddi bhachnu parxa yesta chor haruko.,1
299,"Kasle herne ? Ko xa yo Nepal ma ?? Kasle solve garne ?? 
I have given up ..
cant bear to see such a beautiful country falling apart",1
300,"Is there any idea to solve this problems???
Yeah, this problem is increasing year by year",1
301,Totally agreed,1
302,Very good content,1
303,"""Its easy to send people to mars than change education system"" Elon musk
and yes i still hate math",1
304,simply peak content,1
305,In Hindi medium irrfan said ajkal padhai padhai nahin thanda Hain aur eh headmaster nahin businessman Hain...,1
306,I love your videos brother,1
307,"execuse me sir can you check nepal model secondary school which is located in Tandi,chitwan",1
308,I count you in my top YT creator of Nepal,1
309,School system of Nepal is like a drug cartel. The leader of cartel is Umesh Shrestha,1
310,"Every thing said is well truth but also at last we all just going with that flow.
We have all idea whats going on but .... no word",1
311,Good content sir,1
312,"साथीहरु, यो भिडियो चाँडो भन्दा चाँडो अनि धेरै भन्दा धेरै गृह मन्त्रालयमा आदरणीय रवि लामिछने ज्यू कहाँ पुर्याउन पर्यो। सबैले मेहनत गरम त यसमा। के गर्न सकिन्छ, सल्लाह सुझाव र बहस गरौँ त।  झगडा नगरी रिस न उठाई बहस गरौं है। Please keep respect one another while saying anything, this is a serious matter.",1
313,Good job daju,1
314,"I'm not from nepal I'm from Sikkim to remove this discrimination govt should provide high salary for govt teachers so that good teachers join govt schools 
In sikkim people prefer govt schools because of the good education and teachers in govt schools.  There are few private schools which charge very high but majority of the schools are govt and people don't mind going there",1
315,"Good bro. Really like your content. I think you need to go deeper than this into the subject. 
#afellowpabsonist",1
316,Contented ,1
317,कसैले यति राम्रो खोज पनि गर्नुहुदोरहेछ ।कति खुशी लाग्यो,1
318,Congrats for having sponser,1
319,nepali education system is the most fucked up system thank you for raising your voice against this students aint getting what their parents are paying at all.,1
320,Nice contain keep it up,1
321,Good content,1
322,How can we recognize good as well as bad scl??,1
323,yo private school ko therai bella thekie chalieracha ma america 10 years agadi janu bhanda ma 1-3 class ma padtha mero fee theo 40 thousand monthly food ko hisab na garikana its sad to see nepal getting bad because of corruption but this is why I believe that the youth can make nepal a better place,1
324,Because in government school we have to self study and focuses on  us are less in private its opposite so lack of proper facilities government school truely sucks,1
325,"Government and parents are both responsible for this. Even educated parents, these days don't spend much time with the children. They prefer to brainwash child's mind with mobiles and gadgets from early age so that they can focus on some other aspects of daily life and prefer to admit children in expensive schools, assuming that private school will take overall responsibility of their children's over all physical, mental and intellectual development.

All of these can be minimized to even zero, if parents try to become their child's friend and teacher, motivating and inspiring the child. Plus government schools can also provide high quality of education equivalent to what is being provided in recent so called A+ graded schools, but the problem is government is lagging behind in formulating effective policies and vision despite know the issues with public schools. 

We have seen children  from public school becoming doctors, engineers and other high level officers, but we can't find children of politicians studying in public school.",1
326,"sahi ho bro 
malai ni  tha cha 
maila pani 8 year schol ma padha ko  chu 
tapai dheri ramro kura garnu vo
paila nai garnu parni kura ho
aja garnu vo 
dheri dheri thank you 
tapai 

hami teacher la khe garna sakdaunau",1
327,one day i will return to my country with free education school,1
328,Guys what do you think should i deliver this speech in my college,1
329,Well said,1
330,well done,1
331,#Thank you for for making education video,1
332,"Great job bro... Do u need an assistance or should I open a new Channel? 
I am good at Computer Use, Softwares and English Language ",1
333,Not only the books n dress most of the government school ko so called head master are so corrupt school ko maintenance ako paisa ni Chodaina. Garo cha hamro Nepal ma.,1
334,nice stuff.,1
335,This guy is ley really saying monthly tuition fee is 25K  I’m the one who graduated secondary school paying only 5K /month…,1
336,"thats why we youth are worried about bholi parxi hamro baccha haru lai padhaunai sakdainam
our salary = their fee",1
337,And since private schools are using extra charges government schools have also started taking extra fees even in the government school i study they take extra charges. This should get attention of all nepali student and parents.,1
338,"Right now it's 9:10 at night 
And after sleeping when I will wake up in tomorrow morning and if ur channel will cross above 1 million then i will not be surprised",1
339,where do I complain about expensive FEE??,1
340,Big fan dai ,1
341,Dai tapai jasto manchhe ko lai ma Jaan Dina matrai hoina Lina ni sakchu toal toal   ma raaj dherai bo aba desh ma garnu parla sanki jungi ,1
342,College are doing business in the name of education. they give book  in +2 college after completing+2they not  take their book what we do off that book whose price very nigh . This is only pressure for students and parents for finance.,1
343,Nepal ko best youtuber️,1
344,Make vdo on NID(NATIONAL INVESTIGATION DEPARTMENT),1
345,"You doing good work i respect, But who care. ",1
346,सार्है गहन बिषयको क्षलफल गर्ने जमर्को गरेकोमा the nepali comment लाइ धन्यबाद,1
347,Didn't even flinched after seeing my school footage there....,1
348,We are moving to an era where people need to shut up and make money. That's the idea and logic everyone has.,1
349,My school takes 15000 tuition fees ( coaching classes 7000 included),1
350,Nepal ko agricultural ko barema panj video banaununa sirr,1
351,absolutely right,1
352,"Good content
Facebook ma balen dai lai mention hanna mann xa",1
353,"Ahile ayera pahila ko ratio ma dherai educated parents Chan, internet ma phadailai help huni dherai kura Chan. Government school ma nai padhayera gharma guiding garna sakyo bhane dherai thik. Unnecessary kharcha pachi higher studies ko lagi jamma garda huncha.",1
354,"Hamro LA school ko example dinxu, facilities xa just like that of Western  country ko modern schools, sabai ECA  Haru xa, ani aaele ta lab pani, they take us so much fee just for lab. lab ma Kai ramro xaiina, it all looks abandoned, toilet ko sab foor xa, futeko batkeko, school ko buildings thulo bhaye pani bitra white board ni sab foor xa, kai safa gareko xaina, Auta batti pani majalle balldaina, student basne desk and benches mostly bigreko xa bhaye pani sab koreko na ramro xa, teacher stand garne part ni sab bigreko xa, bullying, fighting constant xa action bhaneko just Resticate Tara anti bullying ko kai action xaiina ,no knowledge about being nice to each other. Canteen ko food ni ramro xaiina, paisa xa 120rs Momo per plate Tara quality ra hygiene kai ramro xaiina. Fees? 3 months ko 30k exam na bhako bela,+ 6kper month bus ko fee,first Mai admission ko 50k+ ani management kk kk excuse lekhera 5k tetikai tha xaina k ko management ko leko, aaja Tei ,belt ,id card , diary sab ko feri extra linxa, bus ma students stand garera ati naatti xan but still 1 month ko, teacher chai derai ramro hunuhunxa except some who are really homophobic and rude , speaking of this students are also very homophobic. Yesto huda ni kai action liko xaiina LA ma....",1
355,"Nepal Education Miss 2 Things:
 1. Education 
2. System",1
356,Fact : Low Budget things and Service Always Bad in The Pov of Nepali Peoples.,1
357,Until people stop bragging about how expensive their school is instead of the quality of education teti bela samma fee esari nai badne xa….jaba parents haru nai jati mahango teti ramro bhanne mentality liyera hidxan bhane kasari price control hunxa ta ?,1
358,Good work,1
359,Topic ramro bhayo research Ali kam bhayo ki .was Expecting some more information from video,1
360,"Daju Nepal ma bhayeko Rice mill kand about one video please 
Love from Arghakhanchi ️",1
361,Sarkari mai padhaune ho ma ta mero bacha lai. Sano huda ABCD parent le sikaune ani euta certain age ma pugesi book ko reference ma afai research garera learn garne habit banaunu parchha bacha lai. ahile ta internet access chha ajha sajilo. ️️️,1
362,Worth knowing,1
363,"Exaplain or make video on voluntorism.
It's dark side in nepal.",1
364,Solutions pani discuss vako vaye hunthyo.,1
365,"Hait
Ma yo topic sochdae thiye video banauna tara tapai banae halnu bho
Anyways ma mero tarika le explain garxu
God job keep it up brother  ",1
366,"In nepal 
EDUCATION < BUSINESS",1
367,As a Mexican Spanish speaker please stop using cartel to describe organized crime and corruption. Cartel means delivery service. That's the dictionary definition. That's why the smugglers claim that as their money making. Even mafia would be a better word to use instead of delivery service. Not everyone is on the jazz in the business.,1
368,Plzz. Accept my help. I want to work with you in this matter. My family major occupation has been teaching since ages. I know most of the things,1
369,अझै video short भयो जस्तो लायो साथी । अनि health sector को पनि बनाउनु होला तर यति short हैन है । कि कुनै threat को कारण ले deep ले नगाको वा नदेखाको हो ??,1
370,Back in  5-6 years Delhi KO halat yestai thyo .ahile look at the condition private bata lakhau student shifted back to government,1
371,Information is excellent please I request to make part ️ 2,1
372,Up next video -  Nepal Vehicle Trial System: The Underdog Rigged Game,1
373,The only way I see is to uplift quality of government education.,1
374,yo ta vayo education sector ko reality Nepal ko health sector pani same yestai nai xa its always service ko name maa chahini vanda badi business and everything directed toward the profit rather than service quality !,1
375,"Government school ko standard of education high garnu paryo,Natra purano  government policy le ,hamro aune future generation lai Pani yestai samasya aula jasto cha,",1
376,,1
377,"Look I'm all in for good education, but the fees of basic colleges rather than schools is just ridiculous. Average guardian le afno chora chori lai private college ma padhauxu bhanerw na sochda pani hunxa. Ajai yo bus fees ko nam ma tw kasam 3500+ charge garxw. First admission garda tw lw charge linxw thik xw, tara tei college ya school ma barsa dekhi padheko student lai ni 8k admission charge re.",1
378,"Dherai mai ramro kaam garnu bhayo hajur le yo research garera. Sachai hami sano hunda ra aile ko fees ma atyantai bridhi bhako xa. 
Mero bichar ma chai sabai abibhavak le C athawa D class ka school nai chhanne ho bhane yo samsya ko samadhan huma sakla
Badi paisa bhandai ma gunastariya padhai hunxa bhanne kei awashyak xaina",1
379,"Yrrrr bro
Damm damiiiiii layo yrrr tapai ko  content ️",1
380,"5:35 ma tapaile 500 vannu vayo tara video ma 5000 lekhya thyio
Anyway great video️",1
381,"25 dislike raicha, sabb principal haru hola",1
382,"Daii huge fan ani request too, 2072 tikapur kanda and resam chaudhary barey yeuta video banaunu na .",1
383,LOVE FROM DANG,1
384,Thank you sir,1
385,sahi ho dai ,1
386,Point brother ,1
387,Good job,1
388,Every problem in Nepal is  vesious cycle with no way of solving it and people are the only one that's to blame,1
389,"Ridiculous, so instead of investing in public schools, the nepali public is instead funding the pockets of these private school owners. Nepal needs to start all digital schools. A laptop/good internet connection/electricity and the child can have all the knowledge in the world nowadays. Those who wish to learn will have access.",1
390,धेरै मेहनत गरेर video बनायको thankyou,1
391,"Loot tantra jutaune , private schools, nice topic hope the government looks ok to it…",1
392,"Bro, subscription based garaau please. Nepali content creation sector ma naya pani hunchha..try gari hera..bhayena bhane back to sponsorship chhadai chha.. pailo subscriber mai hunchhu..",1
393,"Government have to restrict private school fee limits 

In nepal school is a business",1
394,"mentorlab ko page paila secure banauna paryo, fortinet le chai phising site vanera block gardo raixa page open garna.",1
395,"Marxist ideology ko anusar education free for all hunu parcha; Cuba jasto Communist desh mah it's one of the best with a lot of doctors who are required to go to remote locations i.e. rural & village areas ani they have 99.75% literacy rate. Compared to this capitalist system, dherai ramro hunu saktheo if we nationalized education.",1
396,"What If rule was made that each and every child of politicians must study in Government School
Just For The Future Of Their Child Even Corrupted Politicians Will Care For The Governmental Schools And University
This Method May Not Be Fully Correct For Enhancement of Education System but It May Work Better than Before",1
397,The bitter reality,1
398,"ramro education lai paisa mahango huna parchha ..
i completely disagree whith this point  also .
i am the student of class 10 of an government school.
our school charges only 4500 yearly.
we have fully functional lab with Imac computes.
all classes are provided with a projecter .
i think highly grade private charges more than 9k a month and still the dont have features like a government school also.",1
399,,1
400,Iam a student in Nepal who studies in privateschool,1
401,"Schools take more fee from parents and don't even give much salary to the teachers, no much incredible studies.....",1
402,i wont be surprised if the government decides to jail this guy lol. That is what they do,1
403,Just today I got my fee recipt for class 10 it is 35 k,1
404,"One Simple answer to all People who are running private sectors either it is school, health or any other organization have  made government sectors look fool, due to the bribe acts and GOD knows what if we go deeper they run the Nepal Government ( It was happening from a long time ago) now that they have done profit but have no clue of making the systematic system on the private sector the loop hole that was small is getting bigger and bigger, in the end of the day it's a shame for people who wants Nepal to be prosperous but by doing these acts we are taking all the next generation and the current generation and so on into a so deeper mess that GOD knows how much our county in future generation will suffer .  In the name of business and short term gain our county will fall behind in the long run. 
Thank you for sharing this content!",1
405,hes gem,1
406,"Yo kura ekdam thik ho, maile sochya thina yesto kura kasaile garni himmat garxan bhanera, Nepal ko almost all private school, school bhanda dherai business ko rup ma chaldai cha. Maile  ni yo kura chai bhogeko chu, maile padeko school ni education bhanda dherai business jasto thiyo. Teacher haru qualified bhayeta pani teacher haru lai like ekdum thorai salary dini chalan thiyo ani school ko founder/ co-founder haru le chai milera sabai paisa choit parthey. School ko naam ta linna tara tyo school ko founder haru din dinai naya ra mahango car haru ma aaunthey school. Education chai normal jastai thiyo tara fee bhaney chai dherai nai thiyo ma class 10 ma padda almost 20-30k ko monthly fee aunthyo excluding tours/ trip and all that. I hope yo kura lai chadai nai control ma leraun government harule. And I'm very proud of you Dipesh boro, atleast kasaile ta yo kura ma aawas uthayo.",1
407,congo for sponsorship,1
408,Love for itahari bro,1
409,Education and medical services are just a business in Nepal.,1
410,Grammar school koteshwor Kathmandu take 10% fine per month if the student doesn't pay their fee on time,1
411,Best video....,1
412,dai quality improve garna paro aaba channel thulo vo . by the way content babal xa aali video quality definatly ahould be improved . thankyou,1
413,राम्रो खोज छ साथी ।,1
414,Dark side of private hospitals on next time,1
415,हिजो आज शिक्षा भनेको एउटा बजार हो जहाँ राम्रो नाफा आर्जन गर्न सकिन्छ।,1
416,I wish to know about the cricket rangasala scandal,1
417,Our government college buyed 4 buses in 1 Year ,1
418,bro muder case of supreme court judges in ktm...kahile banaune ki na banaune,1
419,bro muder case of supreme court judges in ktm...kahile banaune ki na banaune,1
420,Love From Janakpur ,1
421,Politicians  destroyed everything,1
422,"I study in class 8 and my school free is 5000 a month and it's private teacher are not nice only 1 or 2 teacher are good at teaching and other teachers poor at English sum teachers also Drop out from same school and in my school   there is no science lap or computerlap 
 And teachers give to many home work if we don't complete our  home work  teacher beat with stick in our hands our school time is 9 30  to 5 40",1
423,aayo aayo sponsor aayo ,1
