,comments,sentiments
432,अहिलेको अवस्थालाई पनी कसैले नेतृत्व गरेर हटाएर देश लाई एक्दमै बिकाश को गतिमा लगेमा इतिहास मा नाम रहनेछ,1
433,Next part Kaba aauxa,1
434,Nice,1
435,Wow.,1
436,@the nepali comment Bro ava Prem prsd Acharya ko baremaa pani vdo vannai dennu paryooo,1
437,Appreciate,1
438,Date sahit vaneko vaye jhanai ramro. Jastai praja parishad kahile gatha vanyo vanera,1
439,Salam xa Shree3 Sarkar Junga Bahadur Rana lai. Raja lai pani gulam wa Raja ko power khosnu vaneko ni thulo kura ho.,1
440,नेपाल ग्रेटर नेपाल नक्सा देखाउनु होस,1
441,Interesting bro yr,1
442,next part kahile halnuhunx xito halnu na,1
443,hope second part chadai aawos,1
444,,1
445,Next part kahile awuxa????????????????,1
446,"No hate to Christianity
But we should get holiday in Martyrs Day instead of Christmas",1
447,️,1
448,"At 5.25 Rudra Shumsher ko chhori Julia Shumsher???
Can you please do some research on this one!!",1
449,अनि आयो हाम्रो पाला। जो नि सहिद,1
450,Part 2 pani,1
451,"& their sacrifice has been discredit after fedarlism.
asli sahid haru lai sable birse, 10 lakhe sahid ko hai hai xa Nepal ma",1
452,Chaldi halal next part yar kati kura ko,1
453,I think you are Johny Harris for me !!!,1
454,Best,1
455,1993 date chai milena jasto lagyo hai,1
456,Cliffhanger...  Wow ,1
457,Sir hjr footage Kaha bat launu Hun x,1
458,Sir hjr footage Kaha bat launu Hun x,1
459,Sir hjr footage Kaha bat launu Hun x,1
460,Sir hjr footage Kaha bat launu Hun x,1
461,"If we see current situation 
Marty's sacrifice is being wasted becuase of politican",1
462,"चार सपुतकाे वलिदानकाे परिणामले प्रजातान्त्र त आयो।तर याे प्रजातन्त्रमा पनि हिजोको राणाहरु,नर शमशेर जस्ता जल्लादकाे चकचक कायमै रह्यो।कठै! भड्किदाे हाे ती अमर आत्मा याे कुसंस्कारले।यद्यपि चार सपूत,सहिद प्रति उच्च सम्मान र हार्दिक श्रद्धाञ्जली।",1
463,Madan bhandari ko bararay ma suna  paye saihunthiyo sir,1
464,Dai part 2 kaile aauxa?,1
465,"Why the Shah rule is Glorified??. 
It's no different than Rana rule.",1
466,sai sai,1
467,Sayad mero social studies ko class yeti intresting bako baye,1
468,we need to do it again and remove all parties in nepal,1
469,नेपालको पहिलो सहीद लखन थापा मगरको पनि video हेर्न पाउ ।।।,1
470,,1
471,Part 2,1
472,Part 2,1
473,Yesto dark ra deep Katha hamile kaile padhenau.,1
474,"Bhote haru lai afno desh ko bhanda josle afno 1/3 baag  lana khojyeko chha, uskai gulami garna thikka cha.",1
475,,1
476,dami,1
477,Part 2 chaiyoo chadoooo,1
478,Maja auxa social paddhna ni,1
479,"ma chahi timro  information ma sahamat huna sakina kina vane  yi rada birudda   aandolan  xedne pahilo  aviyanta haru purbeli   chimse  haru  thiye  ra   paxi   rada ra khi ahile ka veasta neta haru bich  milomato vai   purbeli harulai ladna agadi Sari  goli hani  dherai mareka thiye !! 
biswash lagdaina vne purbeli haru sanga sodnu koi na koi ta bachekai  xa hola peataksha darshi haru !",1
480,जावलाखेल क्लब को logo मिलेन हजुर।,1
481,My house name is  Dasrathchand,1
482,Part 2,1
483,Part 2,1
484,british le India lie 200 barsa saasan garda India ra Indian le bhanthyo re Uttar patti euta saktisali ra dhani desh  cha re bhanera Nepal ko kura garthyo re aaja tei India ra Indian le hamilie garib rastra bhanera hepcha itihas ta ramro nae thyo tara bartaman chae k vayo vayo wakka lagcha hau Nepal ko leader haru herera feri young neta kei garcha bhanne haru pani mantralaya pae pachi khusi bhaera chup lagera basne raichan jo aae pani kaan chireko sati le sarapeko yo hamro desh Nepal...,1
485,chadai halnu hai dai arko part,1
486,"division between different ethnicity of Nepal bhani euta video banau , terai ko manche haru lai Kathmandu auda ko discrimination mathi video banao.",1
487,Part 2 chaiyo,1
488,️,1
489,Dai tyo banswor ma vayeko ghatna ko barama ni bujna. Mantyo,1
490,Boom op ,1
491,Part 2 xitiai auunu parcha hai,1
492,Part 2,1
493,kina hora bro ??? yeh raich ka bachchaa hey bhanne  hindi sabda prayog gareko bro ??? Dasrath Chand was from Terai ? Was his mother tongue Hindi ?please clearify ! Cause till now india interrupts everything in our political or every situation ?,1
494,Interested..,1
495,Mero hajur buwa ko pani Jiju buwa Bijay raj pandey ko karad le Rana sasan suru vayo Raja le Jung bahadhur lai marne plan banaibakseko thyo tara uha tetikhera durbar ko gurju purohit hoi baksida Thyo Jung bahadhur lai marne plan banayeko sunera Jung bahadhur lai Gayera vanidiyeko ani jung bahadhur Le AFNO DEFENSE SAHIT JADA THYO GHATANA LAI KOT VANINXA,1
496,Yo video chai Kim Jung un man parnay Nepali haru lay heranu parxa.,1
497,Next part bholi nei chaiyo,1
498,research source?,1
499,khai ta arko part,1
500,"Lasun khayera bacheka thiye ganga lal, dharma bhakta mathema haru 

Youtube ma old manche pratakshya darshi (tyo time ma baccha) ko interview cha",1
501,Aru thik cha voice ma dam vayena.. afai le garchu vanera ghamanda garni vanda kohi ramro voice actor Lai khojera bolna lagaunu paryo,1
502,Martyrs day sammet ayo tara timi aye nau,1
503,There is no public holiday in magh 16,1
504,"राना होइन राणा हो,उच्चारण सहि गरौं",1
505,"Ranas were bad, so were the Shahs. Shahs controlled information, and antagonized the Ranas. It's propaganda. We need to start comparing them more objectively, and look beyond the propaganda fed to us.
Marni ta Khali aam Janata ho. 
Tyespachi aayeko Koiralas, Congress, UML, all equally bad, if not worse. 
In our country, country-loving-Visionaries become martyrs, Corrupt/Tyrants rule.",1
506,Dai thapas haru ko bare ma Pani banaunu vidoe,1
507,First Martyr Ganga LaLa Srestha ..,1
508,"How do you know all this story hmm and maki
Bawan suprim",1
509,Kotparva ko bare ma ni banaunu na,1
510,Kaam xaina Tanka Prasad ko aka Jiudo Sahid,1
511,"Desh kaha bata bikash hunthyo jaba hamro desh ma kaat maar hunthyo ani power ko loobe ma afno dai Vai lai marne ani tei Bela Europe Ka maanche haru science ma, philosophy ma, aru human capital ma invest gardai thiye. Tesaile desh pachadi paryo. Focus nai different Kura ma vayeshi. Tara hamro martyr Haru lai salute dinu parcha. Waha harule Garda nai Nepal ma Rana sashan Ka yi villain lai hathaunu safal vayo. Natra ta those martyrs would not have to die had those idiots not been tht short sighted and dumb wits.",1
512,Next part chadai halam hai,1
513,Part2 aja pni aayena,1
514,Lekhda rana vaninxa bolda rana haru lai rada vaninxa,1
515,माघ १६ मा छुटी हुन्छ होइन हुन्थ्यो अहिले गाडतन्त्रका छाेटे राजाहरुले अहिले बिदा काटी सक्यो,1
516,"Dhokebaaz nai tankaprasad ho, Rana ko bafadar, tei bhara jiudai xordiyo ra paxi pm ni bho garna chahi kei sakena!",1
517,🫡🇳🇵🫡🇳🇵🫡🇳🇵,1
518,Magh 16 ma xutti huna xodisakyo bro,1
519,Magh 16 ma chutti chaina ,1
520,Khatra,1
521,Next Mahanayak Rajesh hamal,1
522,Bikram sambantha 1992 ki english 1992???,1
523,noice,1
524,kasto mazza aairako thiyo sakeyo chito banam nai hai nepali comment,1
525,Babal,1
526,Kaile auxa part 2,1
527,"K payau sahid ?? Kera ??
K kaam desh jhanai khatam banaye",1
528,Hami le pani aba naya kei garnu parxa,1
529,"Herthe man parthyo still herxhu
Tara yaar bhai mula haruko bhau badya dekhera, 
M sorry to say unsubscribing u dear kanxho,
Youtubema pani yehi comment lekhchu la last  but not.....
बिर्से अनी के भंच भनेर",1
530,Nepali dhurv rathi,1
531,"नेपालको पूर्वीय भूभागको एकीकरणका नायक पृथ्वी नारायण शाहको योगदानलाई गणतन्त्रवादीहरूले दबाउन खोजे। 
भन देखिन, पश्चिम भूभागको एकीकरणका नायक बहादुर शाहको योगदानलाई पञ्चायतीहरूले दबाउन खोजे।",1
532,"देशको लागि लड्ने मान्छे शालिक भएछ ।
देशद्रोहीचाहिँ मेरो देशको मालिक भएछ ।।",1
533,You must be fool if you think general public's protest was the main reason for the downfall of rana regime. It was the weakening of British in india and their withdrawal from India which contributed majorly to the downfall.,1
534,Magh 16 ma xutti chai bhaena,1
535,Search ex-muslim on YouTube ️,1
536,Aawaj nai mitho,1
537,Magh 16 my birthday,1
538,Esto rich history cha hamro. Tara euta ni gatilo documentary ya series chaina teslai ali light ma lyauna lai. Tei bollywoodesque movie haru banauna khojyo bhayo. Sab muji alchi haru,1
539,Tribhuwan was coward n traitor for this soil. Rana saved this country from British n Indian annexation ️🇳🇵. All hail Jung Bahadur Rana ,1
540,Yess,1
541,Bir sahid lai lal Salam ️,1
542,I love your videos but if you try to make video in series I will unsubscribe your channel .. I have been watching you since your early days but we don’t like series… just make one complete video doesn’t matter how long it is….. thanks,1
543,Yogmaya Lai ko kosla chinnu bhaxa,1
544,Party when,1
545,Hello hello hello,1
546,Getb,1
547,E,1
548,Part2,1
549,I hate ranas,1
