,comments,sentiments,clean_comments
172,We are all nepali We stay under 1roof called nepal We are all nepali brothers doesn't matter  he is from terai himal or pahad We should be one and think for our nation jaya nepal,1,nepali stay 1roof call nepal nepali brother doesnt matter terai himal pahad one think nation jaya nepal
173,love this content,1,love content
174,Thank u for making this episode ... and showing who actual CK Raut is ....,1,thank u make episode show actual ck raut
175,Thank you TNC team for this great video.,1,thank tnc team great video
176,Respect.. keep up the contents!,1,respect keep content
177,Please make a story of Janakpur how it was before and how it has totally become a different city now,0,please make story janakpur totally become different city
178,"Yes we r facing the discrimination now more than ever.
Not due to our position.
But due to colour
Yes bro we have to hate india to prove ourselves nepalese but u can do whatever you like.
If this psychological war between India and China continues to grow in nepalese minds.
We will be free 
Jay Madhesh ️",0,yes r face discrimination ever due position due colour yes bro hate india prove nepalese u whatever like psychological war india china continue grow nepalese mind free jay madhesh
179,"According to my perception
Firstly- Human(people from all around the world)
Secondly-Nepali(people from himal,pahad and terai of Nepal)
thirldy-Madhesi(people from terai region of Nepal)
Jay Nepal🇳🇵",1,accord perception firstly humanpeople around world secondlynepalipeople himalpahad terai nepal thirldymadhesipeople terai region nepal jay nepal
180,wow great work brother,1,wow great work brother
181,"We all are same , please there is no difference between madhes or pahad it has to be equal treated as a human being end of the day we r from Nepal and we r Nepalese  Jai Nepal",1,please difference madhes pahad equal treat human end day r nepal r nepalese jai nepal
182,Discrimination only Generates Hate. And Hate never brings Peace and Prosperity.,1,discrimination generates hate hate never bring peace prosperity
183,"""Nepali"" in general practice is much less used as a nationality than as an ethnicity.",0,nepali general practice much less used nationality ethnicity
184,Real hero Ck Rout ,1,real hero ck rout
185,CK raut is a legend ,1,ck raut legend
186,Top notch content ️,1,top notch content
187,I had a few conversations about him with the people from his state the guy has a potential it seems,1,conversation people state guy potential seem
188,We need to thank KP Oli for how he changed CK Raut and brought him to mainstream politics. It really is a matter of pride for all of us to have such an educated MP and hope he becomes a minister this time. A special leader.,1,need thank kp oli change ck raut bring mainstream politics really matter pride u educate mp hope becomes minister time special leader
189,Long awaited video.. Thank you,1,long awaited video thank
190,"@TheNepaliComment - Will you please have a detail research and make a video on Tikapur, kailali(Terai) Inspector death and Resham Chaudhary is on Jail. Many rumors are in Nepalese society, so that it could be clear to all.",1,thenepalicomment please detail research make video tikapur kailaliterai inspector death resham chaudhary jail many rumor nepalese society could clear
191,Yeah the content is good but i believe more that story telling its representation should be great. And the content presentation is top notch. Would like to have such content with such presentation more.,1,yeah content good believe story tell representation great content presentation top notch would like content presentation
192,"You research and effort to describe the hard work of the Dr. CK raut your content is enough to destroy the misconcept about Dr . Ck raut. He is one of the great inspiration for us . He is very humble, and respected person in",1,research effort describe hard work dr ck raut content enough destroy misconcept dr ck raut one great inspiration u humble respect person
193,Good job u r real nepali ️️,1,good job u r real nepali
194,Amazing inspiration,1,amazing inspiration
195,"no body is still saying in comment ""we love madeshis "".Dont worry madhesis i support you.
i am not madhesh but for sake of development for madhesis we can help'
go in every post on facebook and comment development for madheshis.
At least we can do that although not being protest physically,we can do it wirelessly isnt it so 
by the help of our small work we can be sucessful please guys dont think that 
posting for  madhesi development is of shy creating thing .If somebody says you what type of post you aare posting ..Give them the answer that you learn from this video.
JAI NEPAL LOVE MADHESHIS(THANK YOU TOO BRO FOR PROVIDING SUCH USEFUL INFO} BUT TRY ON MAKING PLAYLIST NAME SOLUTION FOR THIS TYPE OF PROBLEMS IN BRIEF.....",1,body still say comment love madeshis dont worry madhesis support madhesh sake development madhesis help go every post facebook comment development madheshis least although protest physicallywe wirelessly isnt help small work sucessful please guy dont think post madhesi development shy create thing somebody say type post aare post give answer learn video jai nepal love madheshisthank bro provide useful info try make playlist name solution type problem brief
196,"Himaali regional people shouldn't hate madheshi's It's really hurt bro 
We are also nepali then why they hate madheshi's ",1,himaali regional people shouldnt hate madheshis really hurt bro also nepali hate madheshis
197,"I donot know if he is wrong or not 
But the phase of revolution in nepali politics and his rise seems sus…
Either we all be nepali 
Or we be nepali…",0,donot know wrong phase revolution nepali politics rise seem sus either nepali nepali
198, the channel I always enjoy watching/- this channel is  🫶,1,channel always enjoy watch channel
199,"You are right. Most of us in terai consider ourselves Nepali. we were born in this land, we grew up the same way as the Kids in Pahad did, hearing stories of Prithvi Narayan shah, about all the dynasties that ever existed in Nepal and the development they did, about Gorkhalis and how our country never held back and stayed free. But we didn't feel the same as Kids of Pahad, unless we have ample amount of money. If you are from terai, you will not the get an item in a tourist shop at that cheap amount some Pahadi does. Why? cause you are from terai, so you are not Nepali, you are Inidan. But my whole life when I was in terai I never felt like any other country's citizen but Nepal. So, why did that women in that shop tell us that we are not Nepalis. What did we do? what did I do? since that day whenever we went outside terai, we lied that we are originally from Kathmandu just to get some discount and not to be treated like an outcast. 
when foreigners interview some people of Kathmandu or Lalitpur for their Youtube videos, they say that Nepal is a very peaceful country and there is no discrimination at all. But it's not the truth, they know it themselves. They might be that guy who didn't talk to a Madhesi student in their high school just because he was from terai. ( I am just thankful, this didn't happen with me but I have heard stories and trust me I have heard so many of them). There is fear among some people I know. IF and when you are in Kathmandu or outside terai you may not speak in Bhojpuri cause then people around you will know that you are a Madhesi and you simply don't want to be left out because you are human too. Some of them happen to hate their original identity so much that they lie about it (But our country is secular so I can't object on what you want to be called as), they are so consumed by the pride it brings them from hiding their identity that they look down upon their fellow Madhesi. 
The world has to stop lying that Nepal is indiscriminatory. IF we might have ever felt like we are not Nepali, its mostly because of the way we were treated. Despite everything I still call myself Nepali and a Madhesi and am proud. There might be some harsh people who treat us like an outcast but we can't ignore the fact that there are some nice people, who I came across in my life, who never cared about the title of Pahadi or Madeshi and  I love them and i am glad they exist",0,right u terai consider nepali born land grow way kid pahad hear story prithvi narayan shah dynasty ever exist nepal development gorkhalis country never hold back stayed free didnt feel kid pahad unless ample amount money terai get item tourist shop cheap amount pahadi cause terai nepali inidan whole life terai never felt like country citizen nepal woman shop tell u nepalis since day whenever go outside terai lie originally kathmandu get discount treat like outcast foreigner interview people kathmandu lalitpur youtube video say nepal peaceful country discrimination truth know might guy didnt talk madhesi student high school terai thankful didnt happen heard story trust heard many fear among people know kathmandu outside terai may speak bhojpuri cause people around know madhesi simply dont want leave human happen hate original identity much lie country secular cant object want call consume pride brings hide identity look upon fellow madhesi world stop lie nepal indiscriminatory might ever felt like nepali mostly way treat despite everything still call nepali madhesi proud might harsh people treat u like outcast cant ignore fact nice people come across life never care title pahadi madeshi love glad exist
200,"Madhesh should always be the part of Nepal in my opinion too, not a separate country",0,madhesh always part nepal opinion separate country
201,"CK Raut ले “मधेश छुट्टै देश हुनुपर्छ” भन्दा हामीले र मिडियाले देश टुक्राउने एजेण्डा मात्र देख्यौं; तर देशभित्रै भईरहेको बिभेद भने हामीले देखेनौँ well said  07:37 Plot of the Story.
साँच्चै भन्नुस् त- हामीमध्ये कतिजनाले कपाल काट्ने नाऊलाई र कागजबोत्तल किन्ने दाईलाई ‘तपाईं’ भनी सम्बोधन गर्छौ ?",1,ck raut well say 0737 plot story
202,very talented guy,1,talented guy
203,Informative Video️,1,informative video
204,CK Raut was misunderstood by us .,1,ck raut misunderstand u
205,"@thenepalicomment, I higly appreciate your perception regarding this issue. It has been a pleasure listening someone with same perception as mine.

I would be grateful to hear your perception and to see your efforts to bring the truth of Resham Chaudhary  as well on the table. It would be a cherry on the cake if you mention the baisness in releasing report of Lal Aayog and the history of abuse and harassment of Nepal Police and other bureaucrats to the rural tharu and the backfire seen in Kailali incident.",1,thenepalicomment higly appreciate perception regard issue pleasure listen someone perception mine would grateful hear perception see effort bring truth resham chaudhary well table would cherry cake mention baisness release report lal aayog history abuse harassment nepal police bureaucrat rural tharu backfire see kailali incident
206,"There is also a flip side of the coin. While you emphasised on incidents i.e. Hritik Roshan Riots and other populist movements in Terai/Madhesh but on a hind sight (while this could be outside of the scope for this particular video), the plight of Pahadiya people who lived on Madhesh are greatly ignored. The Mass killing/Massacre of Pahadiya people (at least 36 died) that occured in Kapilvastu followed up after after the killing of Moin Khan (2007) is one such an incident which is quite disturbing and so is Gaur incident (29 dead) which happened in March 2007, these incidents have damaged the social fabric of Nepal.",0,also flip side coin emphasise incident ie hritik roshan riot populist movement teraimadhesh hind sight could outside scope particular video plight pahadiya people live madhesh greatly ignored mass killingmassacre pahadiya people least 36 die occur kapilvastu follow kill moin khan 2007 one incident quite disturb gaur incident 29 dead happen march 2007 incident damage social fabric nepal
207,Well said!,1,well say
208,Great video. Tara malai jahan samma lagchha Rhitik Roshan le “Nepal ra Nepali man pardaina” bhaneko thiyena. I think he said something along the line of “I feel like I am still in India” when he was in Nepal implying that he felt at home while there.,1,great video tara malai jahan samma lagchha rhitik roshan le nepal ra nepali man pardaina bhaneko thiyena think say something along line i feel like still india nepal imply felt home
209,Nepali comments have change my mind about dr ck Raut . Thank u for the information,1,nepali comment change mind dr ck raut thank u information
210,"Damn on point finally
Ee velai na baat
Let everyone know this  jay nepal",1,damn point finally ee velai na baat let everyone know jay nepal
211,"Thanks to Dr.ck raut for fighting for identity of we madhesi and we all are in his support.  All the citizens are equal and ck raut will be successful One Day.
We Love ck raut ️",1,thanks drck raut fight identity madhesi support citizen equal ck raut successful one day love ck raut
212,thanks for this video ️,1,thanks video
213,"Wow first time watch your video 
Really proud of you 
I really like this video editor 
What a sound designing please use green screen but still love it 
Great editor great content 
Now",1,wow first time watch video really proud really like video editor sound design please use green screen still love great editor great content
214,"I am madheshi and we want our right , we want same respect that other nepali get if not then it is better to be seperated, jai madhesh ",1,madheshi want right want respect nepali get well seperated jai madhesh
215,I feel happy for u bro big fan of u,1,feel happy u bro big fan u
216,Great job ...keep going,1,great job keep go
217,One of the best channel of Nepal ️🇳🇵,1,one best channel nepal
218,Amazing C.K sir ,1,amaze ck sir
219,Really informative video ,1,really informative video
220,"Didn't knew his history, what a struggle",1,didnt know history struggle
221,This man is magicman,1,man magicman
222,Great research ,1,great research
223,Thanks for this video you explain true️️️,1,thanks video explain true
224,Thank u for this awesome video,1,thank u awesome video
225,Jai Nepal🇳🇵Wishing best for the country.,1,jai nepal wish best country
226,Please make a video about the powers of Leaders and their responsibility like Homeminister Primeminister,1,please make video power leader responsibility like homeminister primeminister
227,Thank you sir sabai ko yasto soch vaidye desh afai badlinxa vasa dharma jaat jati thula rw developed countries ma ni hunx ,0,thank sir sabai ko yasto soch vaidye desh afai badlinxa vas dharma jaat jati thula rw develop country ni hunx
228,"Sikkim maa basne lai nepali ra nepal ko madesh maa basne lai indian, dhoti, desi vanne hamro soch badalau.

Jay madesh , jay nepal , jay sanatan🇳🇵",0,sikkim maa basne lai nepali ra nepal ko madesh maa basne lai indian dhoti desi vanne hamro soch badalau jay madesh jay nepal jay sanatan
229,Nepal cannot recognize talent and intelligence. We should instill the habit of giving power and position on the bases of merit and he is the guy who can really take nepal to next level. He can be brain of Nepal and hopefully prime minister of Nepal.,1,nepal cannot recognize talent intelligence instill habit give power position base merit guy really take nepal next level brain nepal hopefully prime minister nepal
230,Very well complied story..,1,well comply story
231,Well done ,1,well do
232,All are equal ..no disrespect to all bothers and sister there,1,equal disrespect bother sister
233,u deserve subscribe ,1,u deserve subscribe
234,Please make next video on how Terai Region becomes poor Region of Nepal including economy and education ?,0,please make next video terai region become poor region nepal include economy education
235,I am a madheshi and CK raut is real king of Madhesh ️,1,madheshi ck raut real king madhesh
236,He is a cult LEGEND.,1,cult legend
237,I hope the day will come when the word  Dhoti will be used only for dress not for disrespecting the madheshi people. Jay madhesh 🇳🇵,0,hope day come word dhoti use dress disrespect madheshi people jay madhesh
238,"Brave man,inspiring Story️",1,brave maninspiring story
239,Not only madhesi there is still discrimination done to mangolians too hope we will meet someone as like Dr CK raut oneday,0,madhesi still discrimination do mangolians hope meet someone like dr ck raut oneday
240,One video on Resham Chaudhary #justicedelayedisjusticedenied,1,one video resham chaudhary justicedelayedisjusticedenied
241,"this is the first time, the problems of madesh and madeshi people are addressed ,
the scenario would not be so disturbing if madeshi people were considered as Nepali taraww as per most of the people of Kathmandu, madeshi haru taa Indian ho,
I can feel the mental trauma and dominance that madeshi students go through everyday in their classes and School in Kathmandu.",0,first time problem madesh madeshi people address scenario would disturb madeshi people consider nepali taraww per people kathmandu madeshi haru taa indian ho feel mental trauma dominance madeshi student go everyday class school kathmandu
242,CK Raut was fighting for the right of Madheshis. After seeing a lot of discrimonation against Madheshi he thought Madheshi will not get their complete rights with pahadis. So he had no other option but to make Madhesh a separate country. If the Madheshis still  get treated as before another CK Raut will rise.,1,ck raut fight right madheshis see lot discrimonation madheshi think madheshi get complete right pahadis option make madhesh separate country madheshis still get treat another ck raut rise
243,good information about Dr.CK Raut sir,1,good information drck raut sir
244,Yea he is the true leader of  the madhesh️people,1,yea true leader madhesh people
245,"Im originally from terai but i was born n raised here in ktm,90%frns dont even know m madeshi by origin..during hritik kanda my uncle who used to have small pasal in ktm was beated so badly that he never returned back to ktm or any pahad cities…his only mistake was he didnt have a fluent nepali n yes he looked like madeshi..indian mathi ko rish madeshi community mathi pani maja le pokhiyo teti bela..malai testo kailai parena coz neither i look like madeshi nor my tone is like that but i cant forget that incident which forced my uncle to return back to his village",1,im originally terai born n raise ktm90frns dont even know madeshi originduring hritik kanda uncle use small pasal ktm beat badly never return back ktm pahad city his mistake didnt fluent nepali n yes look like madeshiindian mathi ko rish madeshi community mathi pani maja le pokhiyo teti belamalai testo kailai parena coz neither look like madeshi tone like cant forget incident force uncle return back village
246,"Being a madhesi,we have always faced some kind of discrimination. Pahadi people think themselves as superior than madhesi and they even say that we aren't real Nepalese. We have always faced inferiority complex. Ck raut is our pride.",0,madhesiwe always face kind discrimination pahadi people think superior madhesi even say arent real nepalese always face inferiority complex ck raut pride
247,"Rose movement was nice It would be great if we had something like rose day in which we give each other white roses to symbolize love, peace and equality between us Nepali ",1,rise movement nice would great something like rise day give white rose symbolize love peace equality u nepali
248,"And there is no doubt he is a fearless personality who can fight for his identity , you cant just ignore more than 30% population and expect stability and peace in country",1,doubt fearless personality fight identity cant ignore 30 population expect stability peace country
249,Dr.CK Raut,1,drck raut
250,I think the issue should be raised in different way as CK Raut himself has already left the point of departing nation.,1,think issue raise different way ck raut already leave point depart nation
251,The legend.keep going,1,legendkeep go
252,C.k raut very good personality of nepal,1,ck raut good personality nepal
253,Amazing content. Can you please make one on Resham Chaudhary with appropriate proofs,1,amaze content please make one resham chaudhary appropriate proof
254,As soon as he signed 11 Points agreement with government and dropped segregation agenda of madesh from nepal i knew this guy gonna be a big shot in nepal main politics and will be the face of madhesi people and redeemer of medhesi rights and injustice they are facing till this date.,0,soon sign 11 point agreement government drop segregation agenda madesh nepal know guy gonna big shot nepal main politics face madhesi people redeemer medhesi right injustice face till date
255,Thank you Dr. CK Raut...,1,thank dr ck raut
256,CK raut is the best . Support from Pokhara .,0,ck raut best support pokhara
257,I am amazed knowing CK Raut,1,amaze know ck raut
258,"yo ladayi aafno identity ko lagi ho, many more legacies to come",0,yo ladayi aafno identity ko lagi ho many legacy come
259,Ck rout and resham chaudhary are the main threat to nepali corrupt politicians,1,ck rout resham chaudhary main threat nepali corrupt politician
260,He is one man army and hero of madhesh,1,one man army hero madhesh
261,0:50 Omg Scientists ko Job xorerw aayoMost Humble person ,1,050 omg scientist ko job xorerw aayomost humble person
262,hero of madesh️,1,hero madesh
263,Thanks for the video sir ,1,thanks video sir
264,"It's not only about madhesh. It's about  People in rural hilly areas also. They haven't seen vehicle till now, they do not have quota as madhesh they don't have fertile land as madhesh, they don't have any facility like madhesh any but they never talked about division of Nepal. Why he want to divide the country. I don't like the idea of dividing the nation. Going to jail many time during protest, writing books, leaving lucrative job in America, not having even 1500 rupees to pay his admission doesn't make him great. He is not only one who have done struggle. If Nepal loses her madhesh fertile land then what will other Nepali will eat. If he is really fighting for equality he should fight for all poor of country not for the madhesh. Madhesh is the unseparable part of Nepal
. We all are Nepali we shouldn't entitle ourselves as madheshsi or pahadi. It is great to fight against the discrimination inequality and for honor of madhesh but Dividing madhesh..... it's just selfish, non ideal movement lead by a cruel and selfish person. So I don't like him.",1,madhesh people rural hilly area also havent see vehicle till quota madhesh dont fertile land madhesh dont facility like madhesh never talk division nepal want divide country dont like idea divide nation go jail many time protest write book leave lucrative job america even 1500 rupee pay admission doesnt make great one do struggle nepal lose madhesh fertile land nepali eat really fighting equality fight poor country madhesh madhesh unseparable part nepal nepali shouldnt entitle madheshsi pahadi great fight discrimination inequality honor madhesh divide madhesh selfish non ideal movement lead cruel selfish person dont like
265,The way you show just wow ,1,way show wow
266,very very Thank you sir for  uploading such a great leaders stroy,1,thank sir upload great leader stroy
267,"Damn his video is 
Best nepali YouTuber",1,damn video best nepali youtuber
268,Not every Madhesh people are discriminated. I have seen prosperous family from Madhesh living here so luxurious and respectfully. Only those who are poor and have unfair complexicity are being discriminated. This is the reality.,1,every madhesh people discriminate see prosperous family madhesh live luxurious respectfully poor unfair complexicity discriminate reality
269,he is great man of nepal,1,great man nepal
270,Well done research nai babal..ck raut ek hisab le dherainai ramro manche ho,1,well do research nai babalck raut ek hisab le dherainai ramro manche ho
271,All tribes should respect and support each other,1,tribe respect support
272,"ultimately in the end he left his agenda for his seat and u cant rebuke people which gonna impact the  peace in the country in the name of freedom of speech everything comes with a boundary , b/w many of our people think india is only bihar,sikkim,delhi ,mumbai,bengal, but we must think india is the largest democracy practicing country",1,ultimately end leave agenda seat u cant rebuke people gonna impact peace country name freedom speech everything come boundary bw many people think india biharsikkimdelhi mumbaibengal must think india large democracy practice country
273,Good analysis ,1,good analysis
274,"A computer science PhD holder from Cambridge University. Could have easily resided in the US, worked for the US government or any prestigious company and earned thousands of pounds maybe a million. Yet he choose Nepal and to fight for the inequalities that his people were facing. So I would say he is a misunderstood hero. He has made mistakes in the past but he has love for his people.",1,computer science phd holder cambridge university could easily reside u work u government prestigious company earn thousand pound maybe million yet choose nepal fight inequality people face would say misunderstood hero make mistake past love people
275,Awesome ,1,awesome
276,Yes there is discrimination with madhesis ( terai people) especially in Kathmandu valley.,0,yes discrimination madhesis terai people especially kathmandu valley
277,Beautiful show,1,beautiful show
278,Very impressive video solute you yuwa leader,1,impressive video solute yuwa leader
279,Amazing! what a video good luck brother.your video content is too good,1,amazing video good luck brotheryour video content good
280,His low standard and tasteless comments on pahadi women shall forever remain unforgiveable.I hope he apologises for things he said in the past.It's also  interesting how you highlighted only the positive parts and omitted the negatives. This video should entice people with short term memory with general lack of social and political awareness.,1,low standard tasteless comment pahadi woman shall forever remain unforgiveablei hope apologises thing say pastits also interest highlight positive part omit negative video entice people short term memory general lack social political awareness
281,Revealing and Informative.,1,reveal informative
282,"Being from a Pahade Community, Can I talk about the RACISM I faced during my stay in one of the biggest cities of Nepal in Terai? People with majority always look down upon minority ones. I along with my office colleagues faced an unspoken racism at our workplace just because the executive member was CALLED GHONGI during his college days. what about the racism we face once we are in madhesi majority place? you need to respect other to get respect.",0,pahade community talk racism face stay one big city nepal terai people majority always look upon minority one along office colleague face unspoken racism workplace executive member call ghongi college day racism face madhesi majority place need respect get respect
283,Raytheon is not only a research institute its also a leading weapon designer and manufacturer of USA.,1,raytheon research institute also lead weapon designer manufacturer usa
284,No doubt about racial discrimination faced by our Madhesi people. We (esp young generation) should end this in every aspect. One thing I could never understand about Madhesi leader is their preference for Hindi language. I don’t think people in Madhesh speak Hindi as their primary language. I myself worked in remote villages of Sarlahi and travelled few other nearby districts. I could never get things done speaking Hindi. Honestly local would not understand Hindi.,1,doubt racial discrimination face madhesi people esp young generation end every aspect one thing could never understand madhesi leader preference hindi language don t think people madhesh speak hindi primary language work remote village sarlahi travel nearby district could never get thing do speak hindi honestly local would understand hindi
285,Wow to much deep study about ck raut... Gajab,1,wow much deep study ck raut gajab
286,"C K Raut isn't the best but is not also the worst, one thing I didn't like about him is he played a big role on trying to divide the nation rather than trying to fix the misunderstanding between pahadi and madeshi that's a red flag . Also if CK Raut had succeeded dividing the nation India will surely be involve into making it's new state with all the schemes it can do",1,c k raut isnt best also worst one thing didnt like play big role try divide nation rather try fix misunderstand pahadi madeshi thats red flag also ck raut succeed divide nation india surely involve make new state scheme
287,nice video️,1,nice video
288,Jay Nepal,1,jay nepal
289,"Rather than looking to break the country he should focus on unite people and the country. Country is already facing so many crisis and talking about breaking the country would be disaster for everyone. And yes, there should be equal respect for everyone",1,rather look break country focus unite people country country already face many crisis talk breaking country would disaster everyone yes equal respect everyone
290,"Divide and rule policy is now old trend,unite and rule is a new new trend.Madhes is our own land and madhesi is our own people..we should all unite for the upliftment of our nations.",1,divide rule policy old trendunite rule new new trendmadhes land madhesi peoplewe unite upliftment nation
291,Great video ️️,1,great video
292,Again KP Oli at his best,1,kp oli best
293,Well explained bro,1,well explain bro
294,Agree or not discrimination tw xa !!,0,agree discrimination tw xa
295,The actual solution is to seal the borders between Nepal and India!! We are all Nepali and everyone must have the same rights..,1,actual solution seal border nepal india nepali everyone must right
296,"The discrimination and effect of bluff politics is not only hilly region, it has harm in terai also. Youth does not seem future in nepal. Talent has no value. Minor n local community are still left. Women and children are just a tool till now. Poverty and injustice taking big shape than ever before. We have to be shameful being nepalese among other countries because of our leadership. With that logic, i support him as true nepali. It make sense to be separate himal  and madhesh from nepal.  Gd luck to ck raut. He has potential to break the taboo.",1,discrimination effect bluff politics hilly region harm terai also youth seem future nepal talent value minor n local community still leave woman child tool till poverty injustice take big shape ever shameful nepalese among country leadership logic support true nepali make sense separate himal madhesh nepal gd luck ck raut potential break taboo
297,He is Best️i follow him️,1,best i follow him
298,"Yeah, there is quite a big problems regarding Madhesi people accused of being Indian and face major discrimination. But Madhesh has the majority of agricultural lands. So, if Madhesh became new country, then remaining Nepal would fall very soon.",1,yeah quite big problem regard madhesi people accuse indian face major discrimination madhesh majority agricultural land madhesh become new country remain nepal would fall soon
299,He is my pulchowk campus colleague. He might have got racial abuse by city dwellers and Newars who say “marsya” to people from Terai and  “pakhe” to people from hills. Racial injustice is a fact of Nepali society. This must be corrected:,0,pulchowk campus colleague might get racial abuse city dweller newars say marsya people terai pakhe people hill racial injustice fact nepali society must correct
300,Darjeling Sikkim ko manxe chai nepali ani Terai ko madhesi lai indian dhoti vanne chalan ajai pani hateko xaina. We need to change this perception. Lets make united Nepal together,1,darjeling sikkim ko manxe chai nepali ani terai ko madhesi lai indian dhoti vanne chalan ajai pani hateko xaina need change perception let make united nepal together
301,"I still dont understand the hate of people towards Dr.CK Raut. Maybe he hasnt done anything commendable but still thats no reason to hate hjim. Despite, he stands for equality. Imagine yourself as a Madhesi then you will understand the necessity of CK Raut.",1,still dont understand hate people towards drck raut maybe hasnt do anything commendable still thats reason hate hjim despite stand equality imagine madhesi understand necessity ck raut
302,Madhesi and Indian origin Nepali are definitely treated like second-class citizens.,1,madhesi indian origin nepali definitely treat like secondclass citizen
303,"Good job, love from Chittagong, Bangladesh",0,good job love chittagong bangladesh
304,"I read his book 9yrs ago, ""A Profile of Madhes"" then I became his Fan. His proof and evidences were so correct that Madhes was never part of Nepal. No Prithibi Narayan no Bhimsen Thapa rules any of major districts of Madhes. ",1,read book 9yrs ago profile madhes become fan proof evidence correct madhes never part nepal prithibi narayan bhimsen thapa rule major district madhes
305,Make a video explaining dark/negative side of RONB.,1,make video explain darknegative side ronb
306,He is just another puppet of Delhi nothing more than that.,0,another puppet delhi nothing
307,"Wow! This is one biased take.. I used to respect you and your coverage before now.. You are putting a man whose main issue was secession of madesh from Nepal in a pedistal and worshipping him. Yes, The issue of identity of Madhesis should be solved but secession is not the solution. If you look at his  manifesto  from earlier days, the secession talk is his primary point, not a seconday point like you implied. He should never have been given any position of power. I really hope Nepal recovers form this mis step.",1,wow one bias take use respect coverage put man whose main issue secession madesh nepal pedistal worship yes issue identity madhesis solve secession solution look manifesto earlier day secession talk primary point seconday point like imply never give position power really hope nepal recovers form mis step
308,"What I like about this channel is how unbiased the presenter is. Not everyone covers the two sides of any topic.

All I have heard about Madeshi people from my parents is that they are traitors, disgusting, and not originally Nepali, and they always talk about their rights without doing their duties. I'll be honest, even I hated them. For years, I distanced myself from them. It was until I started fighting with one of them that I was suspended for a week from school and my teacher especially arranged my seating with that boy I fought. I finally talked to him, started with an apology then moved on to a random topic. He is and still is to this day my best friend. 

For me, racism and discrimination originate within your home because that is any child's first school. If you corrupt their young mind then that will be with them throughout their life. Nothing can convince them to change later in their lives. So, you should be careful about what you discuss in front of your children. If you want to burn the roots of racism, burn it within yourself.",0,like channel unbiased presenter everyone cover two side topic hear madeshi people parent traitor disgust originally nepali always talk right without duty ill honest even hat year distance start fight one suspend week school teacher especially arrange seat boy fight finally talk start apology move random topic still day best friend racism discrimination originate within home child first school corrupt young mind throughout life nothing convince change later live careful discus front child want burn root racism burn within
309,While doing job at India with my madhesi friend  . He/ she identity him/her from utterpradesh .I really feel sad about that . Sad but truth,1,job india madhesi friend identity himher utterpradesh really feel sad sad truth
310,"Madesh province have struggler, very educated, intelligence and talented Politician but why madesh province can't develop much more than others province",1,madesh province struggler educate intelligence talented politician madesh province cant develop much others province
311,"Some New Faces with new vision and Plans won in this Election. But one of them lost because he wanted to do it all solo.
The story of solo hero who is yet to born - Sagar Dhakal.
Please make a Video",1,new face new vision plan election one lost want solo story solo hero yet bear sagar dhakal please make video
312,"Video Dami xa
Suru nahudai vandiye️",1,video dami xa suru nahudai vandiye
313,"Since people from madhes have relatives in India a lot of Indians got illegal Nepalese citizenship due to this their population is increasing way faster which is not good for a small and poor country like Nepal.
Secondly their leaders and ministers are responsible for poor development of madesh since they are corrupted. Soon he will do the same thing and this will continue forever",1,since people madhes relatives india lot indian get illegal nepalese citizenship due population increase way faster good small poor country like nepal secondly leader minister responsible poor development madesh since corrupt soon thing continue forever
314,Yes. There are differences & racism among Madhesis & Pahadi as all of us like to say. But I will never ever support someone who fought to separate precious Madhesi from our Country,0,yes difference racism among madhesis pahadi u like say never ever support someone fought separate precious madhesi country
315,nice research ,1,nice research
316,"Just because you play it with a soft piano background does not make someone who wishes to break our country into two pieces a hero. This is not to understate the discrimination faced by our Madhesi brothers and sisters, but his solutions were extreme and impractical. Smh.",1,play soft piano background make someone wish break country two piece hero understate discrimination face madhesi brother sister solution extreme impractical smh
317,"म नवलपरासी मा बस्छु, मेरो राजनीति मा खास चासो   राख्ने गर्छु तर कुनै पनि पार्टी को सपोर्टर होइन म | मैले सधै भोगेको कुरा चाहि सेम हो | मैले काठमाडौँ जादा वा अन्य पहाडी भेग तिर जादा उता का मान्छे ले मलाई नेपाली नै नभन्ने , भैया, धोति अनि इन्डियन भनेर बोलौंने गर्छन ...
This thing is very crucial for us. Hamro kunai soch chhaina ki madhesh ek desh hos vanera tai pani We are not getting that respect which we are factually deserve.  ",0,thing crucial u hamro kunai soch chhaina ki madhesh ek desh ho vanera tai pani get respect factually deserve
