,comments,sentiments,clean_comments
243,Hamile class 12 ko history ma  ranasasan kasari udaya ra awasan bhayo bhanera padheko.its really interesting if you guys read history,0,hamile class 12 ko history ranasasan kasari udaya ra awasan bhayo bhanera padhekoits really interesting guy read history
244,You are doing great keep it up,1,great keep
245,Part 2 please ,1,part 2 please
246,Very informative video .,1,informative video
247,History Gives me adrenaline boost ,1,history give adrenaline boost
248,can you please entail the book name in every video so that we can read it in detail,1,please entail book name every video read detail
249,Waiting for part 2,1,wait part 2
250,waiting for Part 2,1,wait part 2
251,Waiting for part-2,1,wait part2
252,"That time they gave us their whole life to their (our)country.But now our country condition is wrost because of Corrupted politicians,Corrupted Government Employee and Corrupted People...",0,time give u whole life ourcountrybut country condition wrost corrupt politicianscorrupted government employee corrupt people
253,I wish my school told this story in this level of detail Welp it 6-7 years late,0,wish school tell story level detail welp 67 year late
254,Great video ,1,great video
255,Part 2 chahiyo brother !!,1,part 2 chahiyo brother
256,Waiting for the next...,1,wait next
257,Can we get more video on our history i.e Rana regime and revolution,0,get video history ie rana regime revolution
258,Thank you dai  Malai man parne subject ma vdio banaunu hunxa sadhai yasari nai halnu hola ️,0,thank dai malai man parne subject vdio banaunu hunxa sadhai yasari nai halnu hola
259,Waiting for next part,1,wait next part
260,Next part kailey aawxa?Joss Nepal ko history sunnu ra bujnu ko majja nei aarkei xa.,1,next part kailey aawxajoss nepal ko history sunnu ra bujnu ko majja nei aarkei xa
261,Very informative deep researched content brother big thanku. But one sugg. video at least 15/20+ min vaye ajhai ramro hunthyo ki,0,informative deep research content brother big thanku one sugg video least 1520 min vaye ajhai ramro hunthyo ki
262,Best nepali youtube channel,1,best nepali youtube channel
263,Waiting for next part bro,1,wait next part bro
264,we need part 2 as soon .................................,1,need part 2 soon
265,Love you nepali comment!,1,love nepali comment
266,Fact : Everyone waiting for part2,1,fact everyone wait part2
267,This channel should get 1m + subs,1,channel get 1m sub
268,Watching about Nepal's history from Canada 🇨🇦,1,watch nepal history canada
269,Next part kailea Update garnu hunxa bro we are waiting,1,next part kailea update garnu hunxa bro wait
270,Part 2 ️,1,part 2
271,History yaad gareko ma dhanyabad.neplis mustnot forget.,1,history yaad gareko dhanyabadneplis mustnot forget
272,timro content lastai powerful and educated xa,1,timro content lastai powerful educate xa
273,Dharma Sheree_ The First Body builder of Nepal!!,1,dharma sheree first body builder nepal
274,Thanks for the video...,1,thanks video
275,The Nepali Comment Team  ,1,nepali comment team
276,Gajjab brother i wish u make a video of  rise and fall of panchayat soon ..,1,gajjab brother wish u make video rise fall panchayat soon
277,Kasto suspense ma end garya k sir xeto part-2 chayo.,1,kasto suspense end garya k sir xeto part2 chayo
278,we want part 2,1,want part 2
280,Ekdam ramro ,1,ekdam ramro
281,Your story is like dhruv rathee ,1,story like dhruv rathee
282,i've a dream to make a movie out of this..,1,ive dream make movie
283,next plz i can't wait.......,1,next plz cant wait
284,"Really, a big fan of yours",1,really big fan
285,Really informative,1,really informative
286,Great ,1,great
287,"Brother ko yar awas sunnai maja aaune k yar 
Video ni testai dami xa
Keep it up ️",1,brother ko yar awas sunnai maja aaune k yar video ni testai dami xa keep
288,Bro make a video dedicated to Tribhuvan university,1,bro make video dedicate tribhuvan university
289,plz make video in rise and fall of ranas sir,1,plz make video rise fall rana sir
290,Kya baat hey bhai... Bahut badiya video banaya hai apne ️,1,kya baat hey bhai bahut badiya video banaya hai apne
291,Martyrs  the  pride  of  nepal,1,martyr pride nepal
292,Great brother..,1,great brother
293,Dipesh would you make one VDO for my request myself Sunil I want to know and analysed VDO of rabi lamichanne nagrikta issue or case,0,dipesh would make one vdo request sunil want know analyse vdo rabi lamichanne nagrikta issue case
294,"dai aba hjur ley darbur hatyakand ko barema detailed video banau parcha 
really love your narration and resources",0,dai aba hjur ley darbur hatyakand ko barema detail video banau parcha really love narration resource
295,Very informative,1,informative
296,"Aja school ma padeko yar royal massacres 
By the way I love your videos 
Mero 3rd comment from this gmail in YouTube ",0,aja school padeko yar royal massacre way love video mero 3rd comment gmail youtube
297,the best nepali yt channel,1,best nepali yt channel
298,Can't wait dai xito post garnu arko part,1,cant wait dai xito post garnu arko part
299,Every small small event were connected and a big revolution was held in Nepal and in my view again in our country there will be great revolution before 2099 BS.  Revolutionary are back !!,0,every small small event connect big revolution hold nepal view country great revolution 2099 b revolutionary back
300,Quality..,1,quality
301,"Parts ma banaune bhaye ali long video banaau na sathi, 
Waiting sucks bhanne timilai ni thaha hola.
Desperate for part II",1,part banaune bhaye ali long video banaau na sathi wait suck bhanne timilai ni thaha hola desperate part ii
302,Very Exited For part ll,1,exit part
303,"waiting for part 2 
voli tw sahid diwass vaye halyoo ni ho",1,wait part 2 voli tw sahid diwass vaye halyoo ni ho
304,Make a video on the top of first & second word war for the preparation of SEE,1,make video top first second word war preparation see
305,Please make a video on how our kings became the puppet of ranas for 104 long years being superior to them,1,please make video king become puppet rana 104 long year superior
306,Good content,1,good content
307,Next part,1,next part
308,Please make video on Narayanhiti Royal Massacre 2058 Jestha 19 BS,0,please make video narayanhiti royal massacre 2058 jestha 19 b
309,love ur video,1,love ur video
310,Interesting ️,1,interest
311,Dai part 3 aaja haina ??????,0,dai part 3 aaja haina
313,Kada dai ️,1,kada dai
314,keep supporting,1,keep supporting
315,Please make video of Transportation  Syndicate of Nepal,0,please make video transportation syndicate nepal
316,Great story telling...maja ayo,1,great story tellingmaja ayo
317,Great video,1,great video
318,This channel is bossing Nepali YouTube with beautiful content yet less subscription ):,1,channel boss nepali youtube beautiful content yet less subscription
319,"We want more videos like this 
More videos about Rana prime minister's",1,want video like video rana prime minister
321,yo series  xito  vanda  xito  lagatar  rakhnu  paryo...plz..️️ yesai karan  maile  suscribe pani  gare ,0,yo series xito vanda xito lagatar rakhnu paryoplz yesai karan maile suscribe pani gare
322,Dai kaile aauxa part 2 kurda kurdai dikka lagisakyo!,1,dai kaile aauxa part 2 kurda kurdai dikka lagisakyo
324,Upload part 2,1,upload part 2
325,Nice content,1,nice content
327, thanks,1,thanks
328,Dherai dherai dhanyabaad yesati video haru hernu pam tara video aalik lamo vako Va ramro huntheo..,1,dherai dherai dhanyabaad yesati video haru hernu pam tara video aalik lamo vako va ramro huntheo
329,Awesome.. vedio dherai ramro lageyo,1,awesome vedio dherai ramro lageyo
330,"Woah ., I'm glad to see youngster being active in politics",1,woah im glad see youngster active politics
331,"This vdo got me anticipating for smthng.. after a long while 
Awsm vdo!!",0,vdo get anticipate smthng long awsm vdo
334,All those sacrifices to see a man burn himself Infront of parliament.,1,sacrifice see man burn infront parliament
335,Jay Nepal,1,jay nepal
336,"Thanks bro , it would be good topic if you make another video in "" हुन्डी """,1,thanks bro would good topic make another video
337,Pls 1 ta video on Dhurmus suntali foundation.,1,pls 1 ta video dhurmus suntali foundation
338,Rana family was from mewar Rajasthan,1,rana family mewar rajasthan
340,next part plz,1,next part plz
341,There is nothing either good or bad but thinking make it so..,0,nothing either good bad think make
342,First bodybuilder = Dharmavakta,1,first bodybuilder dharmavakta
343,Outstanding,1,outstanding
344,Thank you Dipesh.,1,thank dipesh
345,part 2,1,part 2
346,Your content ️🫶,1,content
348,Research also about Ram Prasad Rai unsung hero of Nepal,1,research also ram prasad rai unsung hero nepal
349,"Oh hooooo suspense  ma po pardinu vayo sir!!
nice",1,oh hooooo suspense po pardinu vayo sir nice
350,Xito part 2 chaiyo craving alot,1,xito part 2 chaiyo craving alot
351,Kya ramailo laagyo kathaa sunna. Please arko part pani chittai upload garnus hai. ,1,kya ramailo laagyo kathaa sunna please arko part pani chittai upload garnus hai
352,N now calendar is giving holidays in sake of festivals but not on Sahid Diwas  … potato government is cutting holidays on Sahid Diwas forgetting their contribution,1,n calendar give holiday sake festival sahid diwas potato government cut holiday sahid diwas forget contribution
353,हुदैन मिर्मिरे तारा झरेर नगय कबिता सहिद को नाम मा रचियको सुन्दर  रचना थियो|| By Bhupi Sherchan,1,bhupi sherchan
354,Bro why don't you make series like vikings GOT,1,bro dont make series like viking get
355,Kasto ramro,1,kasto ramro
362,what about Lakhan Thapa???we had been studying him as the first martyr of Nepal...,1,lakhan thapawe study first martyr nepal
363,Thank you TNC,1,thank tnc
365,kudos to the new vice  and vox of nepal,1,kudos new vice vox nepal
366,Amazing,1,amaze
368,Huge respect to our martyrs from the core of my heart but so called federal republic as same as rana sasan.,1,huge respect martyr core heart call federal republic rana sasan
370,Guess ranas were not that bad after all after seeing the current politicians of Nepal.,1,guess rana bad see current politician nepal
371,Ani part 2 kaile aaune xa bhaai,0,ani part 2 kaile aaune xa bhaai
372,Now there is not public holiday in Martyr's Day,0,public holiday martyr day
373,Nice bro.....,1,nice bro
374,"Research gareko source, books, website haru pani mention garna paryo bro.",0,research gareko source book website haru pani mention garna paryo bro
375,desperately waiting,1,desperately wait
376,Amazing,1,amaze
377,Kassam nepali RRR ko script nai raixa ni  but seriously!,1,kassam nepali rrr ko script nai raixa ni seriously
378,are the pictures shown in the video real ?,1,picture show video real
379,nice one,1,nice one
380,Feri ekpalta ahileko corrupt politicians lai hatauna sabai jaana ekjutt hunai parney vayeko cha ... khokro vaisakyo desh,0,feri ekpalta ahileko corrupt politician lai hatauna sabai jaana ekjutt hunai parney vayeko cha khokro vaisakyo desh
381,Hey can you make a video about Bhim Datta Panta,1,hey make video bhim datta panta
382,Next topic on YCL,1,next topic ycl
384,Wow amazing videos,1,wow amaze video
387,Bro's this video is better than whole channel of Vfx kanda chabel ko don,1,bros video good whole channel vfx kanda chabel ko
388,Bro Nepoleon Bonaparte pane video plz,1,bro nepoleon bonaparte pane video plz
389,One should be in English Nepali ko sath pura world lai thaaa hunparcha nepal ko history,0,one english nepali ko sath pura world lai thaaa hunparcha nepal ko history
390,Bhai part 2 kaile aauxa??,1,bhai part 2 kaile aauxa
391,part 2 kaile aauxaa,1,part 2 kaile aauxaa
393,Ruso navako vaye French Revolution safal hune thiyena ~ Nepolian aka dharti ko putra,0,ruso navako vaye french revolution safal hune thiyena nepolian aka dharti ko putra
394,Thanks sahid for freedom,1,thanks sahid freedom
395,Next part chado rakhnu sathi,0,next part chado rakhnu sathi
396,Te most awaited vdo,0,te await vdo
397,"Part ,2 chahiyo xito",1,part 2 chahiyo xito
398,"Fan from Bharat here, we would really appreciate if you address Bharat as Bharat instead of India.

Thanks Dai ",1,fan bharat would really appreciate address bharat bharat instead india thanks dai
399,"Feels like the show ""The boys""",0,feel like show boy
401,Make more content ...,1,make content
402,How you get these old footage ?,1,get old footage
404,Lovely,1,lovely
405,Hlo bro Kathmandu ko Sukumbasi haru ko barema banauna paro video,0,hlo bro kathmandu ko sukumbasi haru ko barema banauna paro video
406,bhayena bhayena yesto cliffhanger ma chhodna...... hunxa bhaye aaune samayema eauta lengthy documentary sunna ra hearna paun...,0,bhayena bhayena yesto cliffhanger chhodna hunxa bhaye aaune samayema eauta lengthy documentary sunna ra hearna paun
407,fast upload arko series,0,fast upload arko series
410,Dami bro 🇳🇵🇳🇵🇳🇵️,1,dami bro
411,Nice,1,nice
412,"guys a constructive criticism:  Please avoid saying ""ta"" to any historical figure. Dead are given minimum respect irrespective of good/bad. Ani Nepali ""padsangati"" chai ali milena hai. ""ye samanya bekti HARU LEY, 100 barsa ko rana sasan lai hallayera rakhney wala THIYO.. ""   ""BEKTI HARULEY"" bhanepachi ta, ""THIYE"" hola nee. kastoo odd suninchha. I think, need to hire a nepali language editor next. And narration flow pani context anusar ali milaun parla, johnny harris types.",0,guy constructive criticism please avoid say ta historical figure dead give minimum respect irrespective goodbad ani nepali padsangati chai ali milena hai ye samanya bekti haru ley 100 barsa ko rana sasan lai hallayera rakhney wala thiyo bekti haruley bhanepachi ta thiye hola nee kastoo odd suninchha think need hire nepali language editor next narration flow pani context anusar ali milaun parla johnny harris type
413,"The souls of these Great Martyr's  must be in Pain Seeing the current condition of our country.To be Honest ,Nepal was never completely  freed from these autocratic ranas.The purpose was never Achieved fully..There was just done a lot of settlements.Democracy  ko pahilo Mantrimandal mai half from nepali congress half were the same old autocratic mindset Ranas.The Thought we Achieved freedom is bogus.Likewise in Soviet union and China,there was the complete freedom.Autocratic completely  removed from the roots.But in Nepal ,Just Settlements in a name of freedomOne of the reason why our country is so Behind and backward.",1,souls great martyr must pain see current condition countryto honest nepal never completely free autocratic ranasthe purpose never achieve fullythere do lot settlementsdemocracy ko pahilo mantrimandal mai half nepali congress half old autocratic mindset ranasthe thought achieve freedom boguslikewise soviet union chinathere complete freedomautocratic completely remove rootsbut nepal settlement name freedomone reason country behind backward
415,Omg those animation and mapsss>>>>>>>,1,omg animation map
416,Part 2 fast,1,part 2 fast
418,ramro,1,ramro
419,Next part kaile release hunxa vande ramro huntheo,1,next part kaile release hunxa vande ramro huntheo
420,Kaile aaune xa next part,0,kaile aaune xa next part
421,I wonder if there is public holiday on Magh 16.,0,wonder public holiday magh 16
422,And today looking our country makes me sad they shouldn't have brought the independence...,1,today look country make sad shouldnt bring independence
423,Where is part 2,1,part 2
424,Next episode कहिले?,1,next episode
425,where is part.two,1,parttwo
426,NEXT PART ON MARTYRS DAY,1,next part martyr day
427,@TheNepaliComment this is youtube not tiktok please release all in one video.,1,thenepalicomment youtube tiktok please release one video
428,Nepal parja parisad = 1993 jeth 20,1,nepal parja parisad 1993 jeth 20
429,️ Something I Expect from you About Prem Acharya????,1,something expect prem acharya
430,Kahile aauxa next series,0,kahile aauxa next series
431,Shahid ko balidan aaja neta harulai faida vaeko chha ra feri rana shasan ko anuvab garaideko chha.,1,shahid ko balidan aaja neta harulai faida vaeko chha ra feri rana shasan ko anuvab garaideko chha
433,Next part Kaba aauxa,1,next part kaba aauxa
434,Nice,1,nice
435,Wow.,1,wow
436,@the nepali comment Bro ava Prem prsd Acharya ko baremaa pani vdo vannai dennu paryooo,0,nepali comment bro ava prem prsd acharya ko baremaa pani vdo vannai dennu paryooo
437,Appreciate,1,appreciate
438,Date sahit vaneko vaye jhanai ramro. Jastai praja parishad kahile gatha vanyo vanera,0,date sahit vaneko vaye jhanai ramro jastai praja parishad kahile gatha vanyo vanera
439,Salam xa Shree3 Sarkar Junga Bahadur Rana lai. Raja lai pani gulam wa Raja ko power khosnu vaneko ni thulo kura ho.,0,salam xa shree3 sarkar junga bahadur rana lai raja lai pani gulam wa raja ko power khosnu vaneko ni thulo kura ho
441,Interesting bro yr,1,interest bro yr
442,next part kahile halnuhunx xito halnu na,0,next part kahile halnuhunx xito halnu na
443,hope second part chadai aawos,1,hope second part chadai aawos
445,Next part kahile awuxa????????????????,0,next part kahile awuxa
446,"No hate to Christianity
But we should get holiday in Martyrs Day instead of Christmas",0,hate christianity get holiday martyr day instead christmas
448,"At 5.25 Rudra Shumsher ko chhori Julia Shumsher???
Can you please do some research on this one!!",1,525 rudra shumsher ko chhori julia shumsher please research one
450,Part 2 pani,0,part 2 pani
451,"& their sacrifice has been discredit after fedarlism.
asli sahid haru lai sable birse, 10 lakhe sahid ko hai hai xa Nepal ma",1,sacrifice discredit fedarlism asli sahid haru lai sable birse 10 lakhe sahid ko hai hai xa nepal
452,Chaldi halal next part yar kati kura ko,1,chaldi halal next part yar kati kura ko
453,I think you are Johny Harris for me !!!,1,think johny harris
454,Best,1,best
455,1993 date chai milena jasto lagyo hai,1,1993 date chai milena jasto lagyo hai
456,Cliffhanger...  Wow ,1,cliffhanger wow
457,Sir hjr footage Kaha bat launu Hun x,0,sir hjr footage kaha bat launu hun x
458,Sir hjr footage Kaha bat launu Hun x,0,sir hjr footage kaha bat launu hun x
459,Sir hjr footage Kaha bat launu Hun x,0,sir hjr footage kaha bat launu hun x
460,Sir hjr footage Kaha bat launu Hun x,0,sir hjr footage kaha bat launu hun x
461,"If we see current situation 
Marty's sacrifice is being wasted becuase of politican",0,see current situation martys sacrifice waste becuase politican
463,Madan bhandari ko bararay ma suna  paye saihunthiyo sir,1,madan bhandari ko bararay suna paye saihunthiyo sir
464,Dai part 2 kaile aauxa?,1,dai part 2 kaile aauxa
465,"Why the Shah rule is Glorified??. 
It's no different than Rana rule.",1,shah rule glorify different rana rule
466,sai sai,1,sai sai
467,Sayad mero social studies ko class yeti intresting bako baye,1,sayad mero social study ko class yeti intresting bako baye
468,we need to do it again and remove all parties in nepal,1,need remove party nepal
469,नेपालको पहिलो सहीद लखन थापा मगरको पनि video हेर्न पाउ ।।।,1,video
471,Part 2,1,part 2
472,Part 2,1,part 2
473,Yesto dark ra deep Katha hamile kaile padhenau.,0,yesto dark ra deep katha hamile kaile padhenau
474,"Bhote haru lai afno desh ko bhanda josle afno 1/3 baag  lana khojyeko chha, uskai gulami garna thikka cha.",0,bhote haru lai afno desh ko bhanda josle afno 13 baag lana khojyeko chha uskai gulami garna thikka cha
476,dami,1,dami
477,Part 2 chaiyoo chadoooo,1,part 2 chaiyoo chadoooo
478,Maja auxa social paddhna ni,1,maja auxa social paddhna ni
479,"ma chahi timro  information ma sahamat huna sakina kina vane  yi rada birudda   aandolan  xedne pahilo  aviyanta haru purbeli   chimse  haru  thiye  ra   paxi   rada ra khi ahile ka veasta neta haru bich  milomato vai   purbeli harulai ladna agadi Sari  goli hani  dherai mareka thiye !! 
biswash lagdaina vne purbeli haru sanga sodnu koi na koi ta bachekai  xa hola peataksha darshi haru !",0,chahi timro information sahamat huna sakina kina vane yi rada birudda aandolan xedne pahilo aviyanta haru purbeli chimse haru thiye ra paxi rada ra khi ahile ka veasta neta haru bich milomato vai purbeli harulai ladna agadi sari goli hani dherai mareka thiye biswash lagdaina vne purbeli haru sanga sodnu koi na koi ta bachekai xa hola peataksha darshi haru
480,जावलाखेल क्लब को logo मिलेन हजुर।,1,logo
481,My house name is  Dasrathchand,1,house name dasrathchand
482,Part 2,1,part 2
483,Part 2,1,part 2
484,british le India lie 200 barsa saasan garda India ra Indian le bhanthyo re Uttar patti euta saktisali ra dhani desh  cha re bhanera Nepal ko kura garthyo re aaja tei India ra Indian le hamilie garib rastra bhanera hepcha itihas ta ramro nae thyo tara bartaman chae k vayo vayo wakka lagcha hau Nepal ko leader haru herera feri young neta kei garcha bhanne haru pani mantralaya pae pachi khusi bhaera chup lagera basne raichan jo aae pani kaan chireko sati le sarapeko yo hamro desh Nepal...,0,british le india lie 200 barsa saasan garda india ra indian le bhanthyo uttar patti euta saktisali ra dhani desh cha bhanera nepal ko kura garthyo aaja tei india ra indian le hamilie garib rastra bhanera hepcha itihas ta ramro nae thyo tara bartaman chae k vayo vayo wakka lagcha hau nepal ko leader haru herera feri young neta kei garcha bhanne haru pani mantralaya pae pachi khusi bhaera chup lagera basne raichan jo aae pani kaan chireko sati le sarapeko yo hamro desh nepal
485,chadai halnu hai dai arko part,0,chadai halnu hai dai arko part
486,"division between different ethnicity of Nepal bhani euta video banau , terai ko manche haru lai Kathmandu auda ko discrimination mathi video banao.",0,division different ethnicity nepal bhani euta video banau terai ko manche haru lai kathmandu auda ko discrimination mathi video banao
487,Part 2 chaiyo,1,part 2 chaiyo
489,Dai tyo banswor ma vayeko ghatna ko barama ni bujna. Mantyo,1,dai tyo banswor vayeko ghatna ko barama ni bujna mantyo
490,Boom op ,1,boom op
491,Part 2 xitiai auunu parcha hai,1,part 2 xitiai auunu parcha hai
492,Part 2,1,part 2
493,kina hora bro ??? yeh raich ka bachchaa hey bhanne  hindi sabda prayog gareko bro ??? Dasrath Chand was from Terai ? Was his mother tongue Hindi ?please clearify ! Cause till now india interrupts everything in our political or every situation ?,1,kina hora bro yeh raich ka bachchaa hey bhanne hindi sabda prayog gareko bro dasrath chand terai mother tongue hindi please clearify cause till india interrupt everything political every situation
494,Interested..,1,interested
495,Mero hajur buwa ko pani Jiju buwa Bijay raj pandey ko karad le Rana sasan suru vayo Raja le Jung bahadhur lai marne plan banaibakseko thyo tara uha tetikhera durbar ko gurju purohit hoi baksida Thyo Jung bahadhur lai marne plan banayeko sunera Jung bahadhur lai Gayera vanidiyeko ani jung bahadhur Le AFNO DEFENSE SAHIT JADA THYO GHATANA LAI KOT VANINXA,1,mero hajur buwa ko pani jiju buwa bijay raj pandey ko karad le rana sasan suru vayo raja le jung bahadhur lai marne plan banaibakseko thyo tara uha tetikhera durbar ko gurju purohit hoi baksida thyo jung bahadhur lai marne plan banayeko sunera jung bahadhur lai gayera vanidiyeko ani jung bahadhur le afno defense sahit jada thyo ghatana lai kot vaninxa
496,Yo video chai Kim Jung un man parnay Nepali haru lay heranu parxa.,0,yo video chai kim jung un man parnay nepali haru lay heranu parxa
497,Next part bholi nei chaiyo,1,next part bholi nei chaiyo
498,research source?,1,research source
499,khai ta arko part,0,khai ta arko part
500,"Lasun khayera bacheka thiye ganga lal, dharma bhakta mathema haru 

Youtube ma old manche pratakshya darshi (tyo time ma baccha) ko interview cha",0,lasun khayera bacheka thiye ganga lal dharma bhakta mathema haru youtube old manche pratakshya darshi tyo time baccha ko interview cha
501,Aru thik cha voice ma dam vayena.. afai le garchu vanera ghamanda garni vanda kohi ramro voice actor Lai khojera bolna lagaunu paryo,0,aru thik cha voice dam vayena afai le garchu vanera ghamanda garni vanda kohi ramro voice actor lai khojera bolna lagaunu paryo
502,Martyrs day sammet ayo tara timi aye nau,1,martyrs day sammet ayo tara timi aye nau
503,There is no public holiday in magh 16,0,public holiday magh 16
505,"Ranas were bad, so were the Shahs. Shahs controlled information, and antagonized the Ranas. It's propaganda. We need to start comparing them more objectively, and look beyond the propaganda fed to us.
Marni ta Khali aam Janata ho. 
Tyespachi aayeko Koiralas, Congress, UML, all equally bad, if not worse. 
In our country, country-loving-Visionaries become martyrs, Corrupt/Tyrants rule.",1,rana bad shah shahs control information antagonize rana propaganda need start compare objectively look beyond propaganda feed u marni ta khali aam janata ho tyespachi aayeko koiralas congress uml equally bad bad country countrylovingvisionaries become martyrs corrupttyrants rule
506,Dai thapas haru ko bare ma Pani banaunu vidoe,1,dai thapas haru ko bare pani banaunu vidoe
507,First Martyr Ganga LaLa Srestha ..,1,first martyr ganga lala srestha
508,"How do you know all this story hmm and maki
Bawan suprim",1,know story hmm maki bawan suprim
509,Kotparva ko bare ma ni banaunu na,1,kotparva ko bare ni banaunu na
510,Kaam xaina Tanka Prasad ko aka Jiudo Sahid,0,kaam xaina tanka prasad ko aka jiudo sahid
511,"Desh kaha bata bikash hunthyo jaba hamro desh ma kaat maar hunthyo ani power ko loobe ma afno dai Vai lai marne ani tei Bela Europe Ka maanche haru science ma, philosophy ma, aru human capital ma invest gardai thiye. Tesaile desh pachadi paryo. Focus nai different Kura ma vayeshi. Tara hamro martyr Haru lai salute dinu parcha. Waha harule Garda nai Nepal ma Rana sashan Ka yi villain lai hathaunu safal vayo. Natra ta those martyrs would not have to die had those idiots not been tht short sighted and dumb wits.",0,desh kaha bata bikash hunthyo jaba hamro desh kaat maar hunthyo ani power ko loobe afno dai vai lai marne ani tei bela europe ka maanche haru science philosophy aru human capital invest gardai thiye tesaile desh pachadi paryo focus nai different kura vayeshi tara hamro martyr haru lai salute dinu parcha waha harule garda nai nepal rana sashan ka yi villain lai hathaunu safal vayo natra ta martyr would die idiot tht short sight dumb wit
512,Next part chadai halam hai,0,next part chadai halam hai
513,Part2 aja pni aayena,0,part2 aja pni aayena
514,Lekhda rana vaninxa bolda rana haru lai rada vaninxa,0,lekhda rana vaninxa bolda rana haru lai rada vaninxa
516,"Dhokebaaz nai tankaprasad ho, Rana ko bafadar, tei bhara jiudai xordiyo ra paxi pm ni bho garna chahi kei sakena!",0,dhokebaaz nai tankaprasad ho rana ko bafadar tei bhara jiudai xordiyo ra paxi pm ni bho garna chahi kei sakena
518,Magh 16 ma xutti huna xodisakyo bro,0,magh 16 xutti huna xodisakyo bro
519,Magh 16 ma chutti chaina ,0,magh 16 chutti chaina
520,Khatra,1,khatra
521,Next Mahanayak Rajesh hamal,1,next mahanayak rajesh hamal
522,Bikram sambantha 1992 ki english 1992???,0,bikram sambantha 1992 ki english 1992
523,noice,1,noice
524,kasto mazza aairako thiyo sakeyo chito banam nai hai nepali comment,1,kasto mazza aairako thiyo sakeyo chito banam nai hai nepali comment
525,Babal,1,babal
526,Kaile auxa part 2,1,kaile auxa part 2
527,"K payau sahid ?? Kera ??
K kaam desh jhanai khatam banaye",0,k payau sahid kera k kaam desh jhanai khatam banaye
528,Hami le pani aba naya kei garnu parxa,0,hami le pani aba naya kei garnu parxa
529,"Herthe man parthyo still herxhu
Tara yaar bhai mula haruko bhau badya dekhera, 
M sorry to say unsubscribing u dear kanxho,
Youtubema pani yehi comment lekhchu la last  but not.....
बिर्से अनी के भंच भनेर",1,herthe man parthyo still herxhu tara yaar bhai mula haruko bhau badya dekhera sorry say unsubscribing u dear kanxho youtubema pani yehi comment lekhchu la last
530,Nepali dhurv rathi,1,nepali dhurv rathi
533,You must be fool if you think general public's protest was the main reason for the downfall of rana regime. It was the weakening of British in india and their withdrawal from India which contributed majorly to the downfall.,0,must fool think general public protest main reason downfall rana regime weaken british india withdrawal india contribute majorly downfall
534,Magh 16 ma xutti chai bhaena,0,magh 16 xutti chai bhaena
535,Search ex-muslim on YouTube ️,0,search exmuslim youtube
536,Aawaj nai mitho,1,aawaj nai mitho
537,Magh 16 my birthday,0,magh 16 birthday
538,Esto rich history cha hamro. Tara euta ni gatilo documentary ya series chaina teslai ali light ma lyauna lai. Tei bollywoodesque movie haru banauna khojyo bhayo. Sab muji alchi haru,0,esto rich history cha hamro tara euta ni gatilo documentary ya series chaina teslai ali light lyauna lai tei bollywoodesque movie haru banauna khojyo bhayo sab muji alchi haru
539,Tribhuwan was coward n traitor for this soil. Rana saved this country from British n Indian annexation ️🇳🇵. All hail Jung Bahadur Rana ,1,tribhuwan coward n traitor soil rana save country british n indian annexation hail jung bahadur rana
540,Yess,0,yes
541,Bir sahid lai lal Salam ️,1,bir sahid lai lal salam
542,I love your videos but if you try to make video in series I will unsubscribe your channel .. I have been watching you since your early days but we don’t like series… just make one complete video doesn’t matter how long it is….. thanks,1,love video try make video series unsubscribe channel watch since early day don t like series make one complete video doesn t matter long be thanks
543,Yogmaya Lai ko kosla chinnu bhaxa,1,yogmaya lai ko kosla chinnu bhaxa
544,Party when,0,party
545,Hello hello hello,1,hello hello hello
546,Getb,1,getb
547,E,1,e
548,Part2,1,part2
549,I hate ranas,1,hate rana
